userId,productId,purchasedAt,quantity,unitPrice
USR00299,PRD02131,2025-02-06,1,448.87
USR00300,PRD00367,2024-10-28,1,1219.08
USR00302,PRD00829,2022-11-16,1,1848.45
USR00304,PRD00573,2025-07-16,1,2126.8
USR00305,PRD01039,2023-04-01,1,850.94
USR00306,PRD00754,2024-11-14,1,1382.77
USR00307,PRD01116,2023-06-20,1,1838.69
USR00310,PRD00168,2022-01-16,1,1148.9
USR00311,PRD00275,2024-10-16,1,302.47
USR00312,PRD01972,2025-08-06,1,1107.08
USR00313,PRD01838,2021-04-29,1,235.99
USR00314,PRD00527,2022-11-10,1,1888.77
USR00315,PRD00829,2024-01-22,1,1848.45
USR00318,PRD02868,2022-05-06,1,1148.19
USR00321,PRD02784,2023-05-25,1,1734.13
USR00323,PRD02967,2024-04-04,1,63.73
USR00324,PRD02039,2025-05-05,1,630.25
USR00325,PRD01849,2024-04-28,1,1500.74
USR00327,PRD00410,2025-10-03,1,2013.28
USR00329,PRD00070,2024-05-09,1,1474.16
USR00330,PRD02471,2022-01-05,1,2090.33
USR00332,PRD02711,2021-09-29,1,2330.62
USR00333,PRD00037,2024-02-24,1,692.28
USR00335,PRD02466,2023-03-19,1,413.03
USR00336,PRD02345,2023-01-17,1,495.38
USR00338,PRD02080,2025-06-15,1,2276.16
USR00339,PRD02979,2021-11-28,1,649.13
USR00340,PRD02577,2023-01-15,1,2443.78
USR00341,PRD00258,2023-08-25,1,972.78
USR00342,PRD02884,2022-07-31,1,462.35
USR00344,PRD02547,2021-08-03,1,332.21
USR00345,PRD01089,2023-01-28,1,28.43
USR00346,PRD01498,2024-03-14,1,510.48
USR00347,PRD00694,2023-01-02,1,2313.77
USR00353,PRD00784,2025-02-19,1,1166.36
USR00354,PRD01222,2023-05-04,1,1905.22
USR00355,PRD00039,2022-11-15,1,409.07
USR00359,PRD02217,2025-01-25,1,2112.92
USR00362,PRD02709,2021-07-22,1,1705.14
USR00363,PRD00387,2025-12-08,1,107.93
USR00364,PRD02421,2022-10-06,1,510.33
USR00365,PRD00568,2022-03-31,1,1554.61
USR00366,PRD02965,2023-04-24,1,287.24
USR00367,PRD00444,2022-05-02,1,1369.84
USR00370,PRD02012,2025-03-27,1,1664.41
USR00371,PRD01799,2022-10-10,1,509.41
USR00373,PRD00990,2022-09-03,1,1687.42
USR00374,PRD00750,2022-06-12,1,1660.03
USR00375,PRD01441,2025-09-04,1,1493.44
USR00376,PRD02513,2025-04-22,1,715.75
USR00378,PRD00339,2021-10-31,1,884.8
USR00379,PRD01463,2025-06-13,1,141.72
USR00380,PRD01023,2024-12-31,1,2426.98
USR00382,PRD01555,2023-12-30,1,2414.22
USR00384,PRD01410,2024-01-26,1,606.73
USR00385,PRD01734,2024-11-03,1,313.62
USR00386,PRD01097,2025-07-15,1,1955.56
USR00388,PRD00812,2022-01-30,1,545.76
USR00389,PRD00469,2021-09-01,1,1762.64
USR00390,PRD01097,2025-07-28,1,1955.56
USR00391,PRD01530,2025-06-10,1,299.84
USR00392,PRD02475,2022-03-24,1,1437.46
USR00393,PRD02363,2024-11-22,1,1762.39
USR00394,PRD00582,2024-12-16,1,1471.64
USR00395,PRD02809,2021-04-30,1,1495.55
USR00397,PRD02578,2025-11-10,1,473.88
USR00398,PRD02030,2023-09-07,1,975.21
USR00399,PRD00254,2023-12-17,1,112.06
USR00403,PRD00807,2024-05-14,1,2043.68
USR00404,PRD01493,2025-09-18,1,2190.5
USR00406,PRD02688,2022-07-20,1,2065.58
USR00407,PRD00025,2023-06-04,1,594.54
USR00408,PRD01012,2022-10-23,1,872.25
USR00412,PRD00400,2023-02-08,1,1277.1
USR00413,PRD00119,2024-06-28,1,1780.67
USR00415,PRD02081,2022-09-29,1,962.78
USR00416,PRD00374,2024-07-27,1,1514.58
USR00417,PRD01032,2023-01-18,1,1213.97
USR00418,PRD02829,2022-06-04,1,841.2
USR00420,PRD02286,2022-01-23,1,2357.47
USR00421,PRD00215,2025-02-24,1,1624.45
USR00422,PRD00808,2024-01-11,1,1249.42
USR00424,PRD01786,2021-05-07,1,1094.47
USR00425,PRD01734,2022-10-27,1,313.62
USR00429,PRD02877,2023-02-06,1,826.57
USR00430,PRD00359,2021-10-19,1,1242.99
USR00431,PRD02195,2021-08-29,1,532.02
USR00433,PRD00539,2021-05-22,1,1146.57
USR00434,PRD02162,2022-07-11,1,2340.38
USR00435,PRD00237,2023-09-24,1,1189.04
USR00436,PRD01591,2023-04-11,1,1204.43
USR00437,PRD02027,2022-05-27,1,1910.7
USR00438,PRD02880,2024-03-12,1,226.12
USR00439,PRD00130,2022-08-22,1,2008.11
USR00440,PRD02343,2021-01-28,1,975.74
USR00441,PRD01834,2024-01-26,1,2345.99
USR00442,PRD00725,2022-09-18,1,2448.13
USR00444,PRD00899,2022-02-02,1,1488.14
USR00446,PRD01645,2025-08-08,1,530.99
USR00448,PRD00512,2023-04-05,1,2412.9
USR00450,PRD00008,2025-02-16,1,2298.51
USR00451,PRD01742,2025-10-11,1,1088.8
USR00452,PRD00817,2021-05-08,1,1320.15
USR00453,PRD00716,2023-01-11,1,2309.89
USR00458,PRD02262,2025-07-25,1,1494.79
USR00459,PRD00976,2023-03-06,1,1610.16
USR00463,PRD02942,2023-02-23,1,1212.75
USR00466,PRD02252,2021-11-03,1,1191.02
USR00467,PRD02756,2022-08-06,1,1055.12
USR00468,PRD00232,2023-03-02,1,1073.16
USR00469,PRD00860,2025-02-21,1,678.08
USR00470,PRD02122,2024-07-15,1,478.06
USR00471,PRD00949,2025-08-22,1,1959.69
USR00472,PRD01171,2025-01-27,1,73.61
USR00474,PRD01779,2023-05-19,1,389.98
USR00475,PRD00272,2021-08-09,1,902.6
USR00476,PRD02005,2022-08-11,1,1638.46
USR00477,PRD02554,2025-09-12,1,94.46
USR00478,PRD01480,2022-04-11,1,766.1
USR00479,PRD02152,2023-06-24,1,628.04
USR00480,PRD01655,2023-08-03,1,814.66
USR00484,PRD02332,2023-12-08,1,2205.51
USR00485,PRD02435,2023-07-13,1,401.83
USR00486,PRD02583,2023-04-21,1,2347.38
USR00490,PRD01241,2022-08-04,1,1532.48
USR00491,PRD00849,2022-04-18,1,2448.8
USR00492,PRD00362,2024-12-10,1,870.06
USR00494,PRD00681,2022-10-04,1,673.0
USR00497,PRD01130,2023-09-29,1,322.97
USR00498,PRD02764,2023-02-07,1,2147.34
USR00499,PRD01559,2021-02-06,1,2491.31
USR00500,PRD02260,2021-02-17,1,410.39
USR00501,PRD00085,2023-07-18,1,1558.26
USR00502,PRD02530,2022-04-05,1,2312.56
USR00503,PRD02787,2023-08-21,1,1860.31
USR00504,PRD01622,2021-12-13,1,361.0
USR00507,PRD00742,2022-08-05,1,1387.5
USR00508,PRD00504,2022-09-22,1,997.76
USR00510,PRD02562,2021-05-29,1,673.64
USR00511,PRD02532,2024-01-09,1,2337.9
USR00512,PRD02942,2021-08-04,1,1212.75
USR00514,PRD02997,2021-04-22,1,303.95
USR00515,PRD00604,2022-10-06,1,777.44
USR00517,PRD00070,2023-10-08,1,1474.16
USR00518,PRD02194,2025-05-28,1,102.55
USR00519,PRD01313,2022-01-21,1,1695.18
USR00520,PRD01800,2022-03-16,1,1362.24
USR00521,PRD02920,2025-05-10,1,1334.48
USR00525,PRD02594,2022-05-04,1,1106.38
USR00526,PRD01336,2021-01-10,1,2362.13
USR00530,PRD00748,2025-04-22,1,524.48
USR00531,PRD00052,2023-06-04,1,2057.35
USR00532,PRD01953,2025-01-20,1,173.1
USR00533,PRD02787,2021-11-10,1,1860.31
USR00535,PRD00825,2024-10-04,1,1069.04
USR00536,PRD02244,2025-05-20,1,135.02
USR00537,PRD00540,2023-07-18,1,1796.32
USR00538,PRD02167,2021-08-04,1,1432.49
USR00539,PRD01044,2023-05-02,1,2485.3
USR00541,PRD02446,2023-03-06,1,20.86
USR00542,PRD02002,2023-02-12,1,1900.26
USR00543,PRD01923,2021-06-13,1,363.04
USR00544,PRD01223,2024-03-08,1,190.59
USR00545,PRD02157,2022-05-17,1,1662.15
USR00546,PRD02260,2023-03-25,1,410.39
USR00547,PRD01259,2024-02-03,1,1304.57
USR00548,PRD02239,2025-10-03,1,1549.71
USR00549,PRD01937,2023-12-03,1,2038.34
USR00552,PRD02823,2025-08-14,1,1866.97
USR00554,PRD02638,2023-11-05,1,1287.16
USR00555,PRD02787,2024-08-12,1,1860.31
USR00556,PRD01974,2024-12-17,1,1643.09
USR00557,PRD00803,2023-11-04,1,1746.8
USR00558,PRD00265,2025-09-25,1,1560.9
USR00559,PRD00639,2024-03-06,1,640.64
USR00560,PRD01093,2023-02-09,1,2080.73
USR00561,PRD01507,2023-10-02,1,1980.6
USR00562,PRD01707,2024-09-14,1,2228.6
USR00563,PRD00141,2024-08-14,1,185.86
USR00564,PRD00556,2022-07-14,1,1885.98
USR00565,PRD02420,2021-07-14,1,105.06
USR00566,PRD00522,2022-09-24,1,1722.09
USR00567,PRD01674,2024-03-04,1,2391.7
USR00568,PRD00090,2021-12-02,1,653.46
USR00569,PRD01502,2024-05-15,1,1390.84
USR00570,PRD02710,2023-02-20,1,1413.84
USR00572,PRD02191,2021-06-29,1,655.71
USR00573,PRD01779,2023-05-22,1,389.98
USR00574,PRD01239,2021-01-20,1,12.04
USR00575,PRD00331,2023-09-25,1,1608.13
USR00576,PRD01094,2024-01-27,1,1048.73
USR00578,PRD02403,2021-04-28,1,15.94
USR00580,PRD02432,2024-12-04,1,1312.47
USR00581,PRD00169,2021-08-25,1,2463.49
USR00582,PRD02911,2022-03-25,1,2467.32
USR00583,PRD00098,2024-10-30,1,1910.7
USR00584,PRD00756,2024-02-20,1,935.7
USR00585,PRD01984,2024-11-13,1,1815.88
USR00586,PRD02085,2022-04-09,1,895.46
USR00587,PRD00806,2021-11-26,1,505.15
USR00588,PRD02647,2021-05-06,1,1763.63
USR00589,PRD01746,2025-08-12,1,745.14
USR00590,PRD02657,2024-09-10,1,2255.58
USR00591,PRD01798,2024-12-12,1,1615.16
USR00592,PRD00356,2022-09-22,1,2396.52
USR00593,PRD01748,2025-11-21,1,1966.96
USR00594,PRD02827,2023-09-10,1,680.28
USR00595,PRD02567,2025-09-30,1,1570.1
USR00596,PRD00253,2022-01-29,1,721.23
USR00597,PRD00383,2021-09-29,1,841.38
USR00598,PRD02094,2023-04-21,1,185.39
USR00599,PRD02445,2025-07-02,1,1034.41
USR00600,PRD00347,2024-11-07,1,824.84
USR00601,PRD01019,2025-03-09,1,528.12
USR00605,PRD00581,2021-09-08,1,1674.35
USR00606,PRD01147,2023-10-11,1,201.35
USR00607,PRD01401,2025-10-13,1,1379.25
USR00609,PRD00680,2022-12-10,1,1774.0
USR00610,PRD00744,2024-11-22,1,2300.6
USR00611,PRD02099,2022-09-12,1,406.1
USR00612,PRD00928,2025-01-06,1,196.77
USR00613,PRD02201,2023-05-25,1,1972.33
USR00614,PRD00800,2025-09-27,1,1877.98
USR00615,PRD00760,2025-10-26,1,2179.61
USR00616,PRD00585,2021-12-09,1,807.63
USR00617,PRD00291,2023-09-14,1,1341.78
USR00618,PRD00237,2024-10-03,1,1189.04
USR00620,PRD01431,2021-04-09,1,1615.95
USR00623,PRD01811,2022-11-14,1,1432.47
USR00627,PRD01888,2025-02-05,1,670.09
USR00629,PRD02265,2021-01-17,1,78.89
USR00630,PRD01094,2023-09-16,1,1048.73
USR00631,PRD02310,2024-08-10,1,1295.81
USR00633,PRD02424,2022-07-10,1,350.83
USR00634,PRD00265,2021-11-22,1,1560.9
USR00635,PRD01547,2022-07-01,1,1706.74
USR00636,PRD00524,2024-02-15,1,589.97
USR00637,PRD02140,2023-06-18,1,1985.17
USR00638,PRD02323,2023-07-15,1,103.61
USR00639,PRD00212,2023-01-23,1,2174.89
USR00641,PRD00967,2021-10-21,1,1898.93
USR00643,PRD01724,2025-05-07,1,1644.88
USR00644,PRD02106,2025-04-28,1,2483.08
USR00645,PRD01577,2023-04-29,1,335.77
USR00646,PRD01903,2024-05-07,1,1299.59
USR00647,PRD00249,2021-08-14,1,2320.37
USR00648,PRD01698,2023-11-24,1,1954.77
USR00650,PRD02854,2023-03-03,1,1118.31
USR00653,PRD02830,2021-08-05,1,2478.54
USR00654,PRD02228,2021-07-24,1,557.91
USR00655,PRD02892,2022-07-02,1,1837.79
USR00658,PRD01918,2023-02-17,1,2303.26
USR00661,PRD00565,2021-10-05,1,747.24
USR00662,PRD00689,2021-06-27,1,2036.56
USR00663,PRD01066,2025-04-14,1,217.89
USR00665,PRD01859,2024-10-10,1,1590.83
USR00666,PRD00323,2021-07-30,1,682.1
USR00667,PRD02358,2023-01-04,1,884.49
USR00668,PRD00530,2023-04-18,1,88.0
USR00669,PRD01626,2022-12-14,1,2071.99
USR00671,PRD00769,2022-02-16,1,1602.17
USR00673,PRD00107,2023-03-15,1,1911.57
USR00675,PRD01803,2025-11-06,1,1033.11
USR00676,PRD01854,2025-04-29,1,1580.94
USR00677,PRD00897,2024-06-22,1,2159.15
USR00678,PRD02995,2022-10-24,1,1453.03
USR00679,PRD01165,2022-06-10,1,2290.68
USR00680,PRD01950,2025-03-05,1,206.97
USR00681,PRD01361,2022-12-29,1,795.88
USR00682,PRD01734,2023-11-24,1,313.62
USR00683,PRD02751,2021-10-08,1,1003.01
USR00684,PRD01344,2025-10-11,1,1321.47
USR00685,PRD01064,2021-11-19,1,1225.63
USR00686,PRD01919,2024-10-05,1,430.48
USR00687,PRD01985,2025-11-14,1,1074.74
USR00688,PRD00511,2025-12-08,1,340.5
USR00689,PRD02304,2025-04-09,1,1910.6
USR00690,PRD01369,2024-08-26,1,217.26
USR00691,PRD01284,2021-06-09,1,1380.33
USR00692,PRD01765,2023-12-28,1,1974.95
USR00693,PRD02749,2023-08-15,1,1760.2
USR00695,PRD01994,2021-03-24,1,1700.06
USR00696,PRD00066,2021-05-11,1,2431.44
USR00698,PRD02280,2022-07-14,1,427.03
USR00701,PRD02235,2022-07-29,1,167.32
USR00702,PRD01465,2023-06-01,1,1606.82
USR00704,PRD01203,2024-07-05,1,263.9
USR00705,PRD02115,2024-11-20,1,1858.75
USR00706,PRD00148,2022-04-04,1,1661.65
USR00707,PRD01514,2023-04-07,1,304.76
USR00709,PRD01794,2025-02-20,1,1005.17
USR00711,PRD01739,2021-08-25,1,2021.7
USR00713,PRD00303,2022-12-10,1,2208.77
USR00714,PRD01707,2022-08-06,1,2228.6
USR00715,PRD00228,2022-10-11,1,682.53
USR00717,PRD02204,2023-10-06,1,533.24
USR00719,PRD00868,2022-09-29,1,499.76
USR00720,PRD00733,2021-11-29,1,2272.23
USR00721,PRD02844,2022-01-05,1,1799.43
USR00722,PRD01472,2022-01-23,1,493.19
USR00723,PRD02193,2023-03-13,1,1962.73
USR00724,PRD00471,2024-10-03,1,2076.18
USR00725,PRD02172,2021-09-11,1,321.45
USR00726,PRD01824,2025-04-24,1,2297.8
USR00727,PRD01010,2021-09-07,1,1588.24
USR00728,PRD01031,2022-04-11,1,656.73
USR00730,PRD00212,2024-06-23,1,2174.89
USR00731,PRD00144,2025-01-31,1,1158.63
USR00732,PRD00712,2021-04-13,1,1564.63
USR00733,PRD01642,2023-11-11,1,1828.4
USR00734,PRD00313,2024-02-08,1,693.12
USR00736,PRD00887,2023-05-27,1,704.59
USR00737,PRD02471,2021-09-02,1,2090.33
USR00738,PRD00531,2022-05-28,1,993.91
USR00739,PRD02126,2024-07-01,1,2484.19
USR00740,PRD02765,2023-08-01,1,2224.0
USR00741,PRD00408,2024-10-03,1,2226.34
USR00745,PRD01004,2025-04-13,1,81.04
USR00746,PRD02020,2022-03-16,1,748.65
USR00749,PRD02300,2024-01-18,1,312.64
USR00752,PRD02005,2024-11-16,1,1638.46
USR00753,PRD00630,2022-05-28,1,396.59
USR00754,PRD02567,2021-04-04,1,1570.1
USR00756,PRD02842,2025-05-29,1,542.55
USR00757,PRD00131,2025-06-04,1,2358.45
USR00758,PRD00565,2022-09-04,1,747.24
USR00759,PRD00991,2021-11-14,1,2377.41
USR00760,PRD01053,2021-01-13,1,53.14
USR00761,PRD01405,2021-03-16,1,426.61
USR00762,PRD02822,2025-05-17,1,675.85
USR00763,PRD01090,2024-03-24,1,116.29
USR00764,PRD00354,2021-07-23,1,1862.56
USR00765,PRD01022,2025-06-08,1,1751.55
USR00766,PRD02181,2021-04-08,1,697.22
USR00767,PRD02222,2021-05-27,1,1326.1
USR00769,PRD02630,2024-02-13,1,2218.94
USR00770,PRD00325,2022-04-21,1,296.49
USR00772,PRD01937,2024-03-17,1,2038.34
USR00773,PRD01912,2024-10-28,1,1515.08
USR00775,PRD02631,2025-10-06,1,1390.33
USR00778,PRD00614,2022-07-30,1,651.4
USR00784,PRD02569,2025-06-19,1,1881.44
USR00786,PRD00282,2023-07-08,1,1916.06
USR00789,PRD01043,2022-01-10,1,2366.79
USR00791,PRD00531,2024-09-22,1,993.91
USR00792,PRD01696,2025-12-13,1,1105.88
USR00793,PRD01299,2022-06-02,1,11.89
USR00795,PRD02293,2024-01-01,1,1640.73
USR00799,PRD01407,2021-08-20,1,2209.41
USR00801,PRD00220,2021-08-07,1,1749.78
USR00802,PRD00005,2025-12-12,1,1203.92
USR00804,PRD00518,2021-05-10,1,2200.6
USR00805,PRD02665,2025-03-18,1,821.0
USR00807,PRD00467,2025-06-16,1,1942.4
USR00808,PRD00904,2024-09-30,1,1714.43
USR00809,PRD00832,2022-07-05,1,322.32
USR00810,PRD00167,2023-07-12,1,2121.45
USR00813,PRD02072,2021-05-10,1,10.05
USR00814,PRD01083,2022-01-03,1,1929.86
USR00815,PRD01760,2024-10-10,1,1170.35
USR00817,PRD01627,2022-05-22,1,2301.46
USR00818,PRD00705,2023-10-04,1,643.96
USR00819,PRD01287,2024-03-06,1,718.75
USR00820,PRD00769,2025-12-29,1,1602.17
USR00821,PRD01083,2023-11-17,1,1929.86
USR00822,PRD01941,2022-10-19,1,1874.1
USR00823,PRD01494,2024-10-27,1,2326.75
USR00824,PRD00981,2022-10-30,1,1007.47
USR00825,PRD02720,2022-12-04,1,149.67
USR00826,PRD02532,2023-10-13,1,2337.9
USR00827,PRD02210,2025-05-04,1,2320.06
USR00828,PRD01833,2024-07-17,1,689.17
USR00829,PRD02840,2025-02-03,1,266.27
USR00830,PRD02384,2024-04-12,1,1067.71
USR00831,PRD01785,2022-05-13,1,1960.92
USR00832,PRD00652,2022-04-26,1,1254.65
USR00833,PRD02137,2025-09-17,1,1113.47
USR00836,PRD01792,2023-05-24,1,280.61
USR00838,PRD01232,2021-12-19,1,1168.51
USR00839,PRD02340,2023-07-25,1,1148.44
USR00840,PRD02714,2025-12-03,1,1151.12
USR00841,PRD01069,2024-07-14,1,613.36
USR00842,PRD00638,2021-11-14,1,1018.85
USR00843,PRD01150,2022-09-29,1,2397.19
USR00845,PRD00368,2025-11-06,1,1888.67
USR00847,PRD02956,2023-06-28,1,1283.53
USR00848,PRD01435,2022-03-01,1,1317.8
USR00849,PRD02448,2024-11-26,1,2054.25
USR00850,PRD01739,2025-10-14,1,2021.7
USR00851,PRD01977,2023-08-14,1,1892.75
USR00852,PRD01483,2022-03-26,1,341.2
USR00853,PRD01691,2021-10-11,1,245.19
USR00854,PRD00489,2025-03-20,1,988.32
USR00855,PRD00032,2021-10-18,1,1431.85
USR00856,PRD01987,2022-04-12,1,822.81
USR00858,PRD01374,2024-02-03,1,1532.07
USR00859,PRD00259,2021-05-04,1,2332.31
USR00860,PRD01806,2025-07-08,1,820.92
USR00863,PRD02840,2024-04-27,1,266.27
USR00864,PRD00248,2021-11-03,1,1864.6
USR00865,PRD01202,2023-09-20,1,1544.89
USR00866,PRD01513,2023-04-18,1,1009.71
USR00867,PRD01955,2025-09-29,1,1569.3
USR00869,PRD02570,2025-05-25,1,911.5
USR00870,PRD00023,2024-12-03,1,666.95
USR00871,PRD01922,2025-11-26,1,99.93
USR00872,PRD02719,2023-09-18,1,1371.12
USR00874,PRD00149,2022-01-14,1,1312.42
USR00876,PRD00280,2022-06-23,1,1851.39
USR00877,PRD01974,2025-07-25,1,1643.09
USR00878,PRD01063,2025-03-28,1,1568.42
USR00879,PRD01478,2025-10-08,1,2072.44
USR00882,PRD01294,2025-09-23,1,1284.06
USR00884,PRD00141,2021-06-14,1,185.86
USR00885,PRD02660,2022-07-13,1,721.72
USR00886,PRD02265,2024-07-23,1,78.89
USR00889,PRD00575,2022-02-25,1,2084.15
USR00890,PRD01127,2024-09-07,1,1241.04
USR00891,PRD01829,2025-04-15,1,1273.99
USR00892,PRD02485,2024-03-01,1,831.88
USR00893,PRD00919,2021-09-09,1,2438.95
USR00894,PRD02186,2022-07-06,1,914.59
USR00896,PRD01366,2024-09-25,1,1316.48
USR00897,PRD02846,2023-06-22,1,1709.1
USR00898,PRD01329,2022-08-02,1,2154.64
USR00899,PRD00772,2021-06-28,1,822.43
USR00900,PRD01836,2021-04-25,1,821.39
USR00901,PRD01759,2023-10-12,1,1400.78
USR00902,PRD02277,2022-02-08,1,2464.4
USR00905,PRD01584,2023-09-21,1,226.54
USR00906,PRD01743,2025-12-10,1,1634.8
USR00907,PRD00070,2024-10-26,1,1474.16
USR00908,PRD01605,2024-03-17,1,2472.28
USR00910,PRD01757,2023-12-01,1,1892.69
USR00912,PRD01865,2024-03-23,1,1746.25
USR00913,PRD02526,2025-01-14,1,916.46
USR00914,PRD00516,2025-05-17,1,875.67
USR00916,PRD02117,2023-02-22,1,8.83
USR00918,PRD00991,2024-12-30,1,2377.41
USR00919,PRD00210,2023-12-31,1,924.06
USR00921,PRD00701,2022-10-22,1,326.54
USR00923,PRD00908,2024-08-17,1,1325.07
USR00924,PRD02542,2025-06-12,1,2147.91
USR00926,PRD00145,2021-02-08,1,1406.63
USR00927,PRD01438,2022-06-29,1,561.77
USR00930,PRD00905,2021-05-10,1,2475.94
USR00931,PRD01548,2025-08-06,1,494.8
USR00932,PRD02664,2023-07-01,1,1965.16
USR00933,PRD02831,2021-01-16,1,708.12
USR00934,PRD01104,2021-04-13,1,721.73
USR00936,PRD01084,2025-10-25,1,615.14
USR00938,PRD02305,2021-10-20,1,1926.51
USR00939,PRD00681,2025-11-12,1,673.0
USR00940,PRD00673,2022-06-02,1,1860.42
USR00941,PRD00196,2025-10-28,1,1136.77
USR00942,PRD02696,2025-06-18,1,355.04
USR00943,PRD01786,2025-09-27,1,1094.47
USR00944,PRD01782,2025-01-01,1,1745.97
USR00945,PRD01722,2021-02-11,1,2449.26
USR00946,PRD01659,2022-06-02,1,815.75
USR00947,PRD00184,2023-02-10,1,323.01
USR00948,PRD01081,2023-02-24,1,2162.77
USR00950,PRD00657,2023-08-13,1,1563.56
USR00952,PRD02159,2024-02-10,1,2336.9
USR00954,PRD02910,2023-05-21,1,350.85
USR00955,PRD01668,2022-02-17,1,1374.27
USR00956,PRD02114,2021-01-23,1,672.3
USR00958,PRD00019,2022-02-22,1,621.6
USR00959,PRD00802,2021-08-01,1,1156.37
USR00960,PRD00791,2025-10-13,1,2115.28
USR00961,PRD01932,2023-01-23,1,946.8
USR00962,PRD02176,2024-11-11,1,2192.57
USR00963,PRD01873,2023-10-30,1,630.01
USR00965,PRD00196,2023-08-03,1,1136.77
USR00966,PRD01854,2023-03-05,1,1580.94
USR00967,PRD01821,2023-06-21,1,1159.36
USR00968,PRD02723,2022-12-22,1,718.69
USR00969,PRD02212,2022-05-09,1,2235.05
USR00970,PRD00451,2022-02-24,1,2282.62
USR00971,PRD02759,2024-10-30,1,1063.75
USR00974,PRD02604,2021-07-09,1,1862.34
USR00975,PRD00592,2024-04-19,1,726.74
USR00976,PRD02003,2023-11-12,1,708.1
USR00977,PRD01482,2022-11-19,1,2345.7
USR00979,PRD00625,2024-03-29,1,1136.34
USR00980,PRD01752,2022-06-26,1,1661.13
USR00981,PRD02151,2024-09-28,1,621.98
USR00982,PRD02525,2024-08-22,1,1955.9
USR00983,PRD00891,2024-04-21,1,1092.52
USR00984,PRD02251,2023-11-01,1,581.6
USR00985,PRD02817,2024-11-28,1,1736.87
USR00986,PRD02564,2025-11-22,1,1908.13
USR00988,PRD01672,2021-09-13,1,758.42
USR00989,PRD02896,2021-08-22,1,2073.32
USR00990,PRD00839,2024-04-21,1,233.59
USR00991,PRD01465,2022-10-23,1,1606.82
USR00992,PRD01114,2022-04-17,1,1326.92
USR00995,PRD01175,2021-04-27,1,1131.76
USR00996,PRD01331,2022-07-03,1,870.06
USR00997,PRD02697,2024-10-10,1,125.37
USR00998,PRD00323,2023-04-04,1,682.1
USR01000,PRD02703,2022-01-14,1,16.12
USR01004,PRD01329,2023-01-07,1,2154.64
USR01005,PRD02909,2024-02-08,1,997.52
USR01006,PRD00230,2025-06-02,1,1962.44
USR01007,PRD02097,2025-11-01,1,710.14
USR01008,PRD00294,2025-04-01,1,1873.59
USR01009,PRD02030,2025-09-24,1,975.21
USR01010,PRD02866,2023-11-01,1,1241.78
USR01011,PRD01642,2024-05-08,1,1828.4
USR01012,PRD01989,2023-09-05,1,984.26
USR01014,PRD02768,2021-11-02,1,2352.12
USR01015,PRD02242,2023-12-29,1,1136.52
USR01016,PRD01869,2025-04-20,1,995.46
USR01017,PRD00921,2023-06-04,1,1202.14
USR01018,PRD00114,2023-01-16,1,1343.89
USR01019,PRD00432,2025-04-30,1,2166.1
USR01020,PRD00315,2021-01-04,1,2016.48
USR01021,PRD02764,2022-02-15,1,2147.34
USR01023,PRD01449,2022-03-10,1,717.48
USR01025,PRD01461,2024-02-26,1,792.56
USR01026,PRD00965,2024-06-10,1,1295.67
USR01028,PRD02519,2022-11-02,1,1970.66
USR01029,PRD00547,2022-10-25,1,1138.38
USR01032,PRD02055,2021-05-06,1,97.17
USR01033,PRD00215,2021-02-23,1,1624.45
USR01034,PRD02322,2023-06-06,1,1454.5
USR01035,PRD00793,2021-06-24,1,1888.64
USR01038,PRD02156,2021-03-26,1,1533.1
USR01039,PRD00130,2024-03-19,1,2008.11
USR01040,PRD02178,2025-01-21,1,1630.84
USR01042,PRD02601,2023-04-08,1,1273.1
USR01043,PRD00996,2022-02-09,1,437.61
USR01044,PRD02987,2021-06-08,1,1597.59
USR01046,PRD01659,2023-03-10,1,815.75
USR01047,PRD01421,2024-06-22,1,2437.55
USR01048,PRD00922,2023-07-16,1,1316.92
USR01050,PRD00894,2025-06-25,1,1714.84
USR01051,PRD01301,2021-04-14,1,1449.56
USR01054,PRD00375,2021-03-08,1,664.95
USR01055,PRD00859,2023-11-30,1,205.3
USR01057,PRD00172,2021-01-23,1,2284.24
USR01058,PRD01636,2021-07-14,1,1668.6
USR01059,PRD02830,2024-05-08,1,2478.54
USR01060,PRD01373,2023-10-23,1,2399.4
USR01062,PRD02791,2023-08-30,1,113.67
USR01063,PRD00817,2021-01-15,1,1320.15
USR01064,PRD00511,2024-05-18,1,340.5
USR01065,PRD00739,2025-08-18,1,2315.93
USR01066,PRD01227,2024-09-12,1,185.79
USR01067,PRD01138,2025-11-21,1,2106.86
USR01068,PRD00503,2025-07-31,1,433.63
USR01069,PRD02288,2024-06-19,1,1692.2
USR01070,PRD00642,2022-05-04,1,2280.81
USR01071,PRD01144,2023-12-28,1,1349.14
USR01072,PRD00705,2021-11-08,1,643.96
USR01073,PRD00709,2022-08-30,1,950.19
USR01074,PRD01891,2021-06-21,1,296.14
USR01075,PRD01428,2024-09-02,1,2025.73
USR01076,PRD01336,2024-12-05,1,2362.13
USR01077,PRD00490,2022-10-15,1,1867.82
USR01078,PRD00383,2022-11-23,1,841.38
USR01079,PRD02593,2021-11-22,1,2331.86
USR01080,PRD02102,2025-11-15,1,564.11
USR01081,PRD01477,2022-08-05,1,1065.01
USR01082,PRD02287,2025-04-11,1,1244.53
USR01083,PRD02376,2022-12-28,1,1478.7
