userId,productId,viewedAt,duration,source
USR01182,PRD01068,2025-06-16,37,recommendation
USR01183,PRD00194,2023-04-11,497,homepage
USR01183,PRD01695,2022-02-06,179,ad
USR01183,PRD02962,2024-10-10,318,direct
USR01183,PRD00755,2021-01-29,218,email
USR01183,PRD01574,2023-07-05,120,recommendation
USR01183,PRD02130,2021-10-30,37,search
USR01184,PRD02645,2022-11-07,495,email
USR01184,PRD00735,2025-06-22,519,direct
USR01184,PRD01289,2025-06-10,506,direct
USR01184,PRD02030,2023-07-03,208,social
USR01184,PRD02907,2025-07-23,77,direct
USR01184,PRD00903,2025-05-27,295,search
USR01184,PRD01689,2022-08-11,192,email
USR01185,PRD01679,2025-04-22,362,direct
USR01185,PRD01961,2025-08-23,78,social
USR01186,PRD02592,2021-11-28,552,direct
USR01186,PRD02861,2025-02-25,261,recommendation
USR01186,PRD00821,2024-01-25,142,email
USR01186,PRD02215,2023-01-16,391,social
USR01187,PRD00292,2023-08-24,288,social
USR01187,PRD00658,2023-10-12,391,direct
USR01187,PRD02269,2025-04-22,128,ad
USR01187,PRD00233,2021-05-27,307,social
USR01188,PRD00021,2021-10-29,190,recommendation
USR01188,PRD02572,2021-01-08,457,social
USR01188,PRD02823,2025-12-05,341,email
USR01189,PRD00428,2025-06-15,549,ad
USR01189,PRD01525,2021-06-08,431,email
USR01189,PRD02780,2022-02-05,263,direct
USR01189,PRD00630,2023-01-09,340,recommendation
USR01189,PRD00800,2024-04-07,294,search
USR01189,PRD02000,2025-03-25,11,ad
USR01190,PRD00740,2023-12-19,511,homepage
USR01190,PRD00072,2021-06-16,281,direct
USR01190,PRD01573,2024-02-06,171,search
USR01190,PRD00586,2022-08-02,215,direct
USR01190,PRD00612,2021-02-07,257,search
USR01190,PRD02879,2024-09-07,482,homepage
USR01191,PRD00554,2024-09-15,135,homepage
USR01192,PRD02087,2023-03-29,583,homepage
USR01192,PRD00609,2024-05-22,169,homepage
USR01192,PRD02734,2021-03-16,47,homepage
USR01192,PRD02807,2025-02-25,102,social
USR01192,PRD00334,2021-01-17,166,email
USR01192,PRD02663,2023-01-17,296,homepage
USR01192,PRD00269,2022-09-15,395,email
USR01192,PRD01755,2021-08-01,397,direct
USR01193,PRD01966,2021-10-31,352,homepage
USR01193,PRD02547,2022-04-29,576,direct
USR01193,PRD01049,2021-12-21,389,recommendation
USR01193,PRD00229,2021-03-20,520,social
USR01193,PRD01968,2024-11-02,88,email
USR01194,PRD00760,2021-01-08,485,recommendation
USR01194,PRD00735,2025-07-31,339,email
USR01194,PRD02948,2025-04-07,259,email
USR01194,PRD00815,2024-12-20,547,direct
USR01194,PRD00045,2025-11-21,202,search
USR01195,PRD01727,2022-01-19,98,homepage
USR01196,PRD02325,2024-05-29,429,email
USR01197,PRD00674,2024-04-26,9,email
USR01197,PRD00951,2024-10-03,312,ad
USR01197,PRD01975,2024-12-06,10,search
USR01198,PRD01645,2022-04-25,363,homepage
USR01198,PRD02028,2024-09-27,492,ad
USR01198,PRD01689,2022-07-21,193,ad
USR01198,PRD01783,2022-07-16,208,social
USR01199,PRD02635,2023-06-22,72,homepage
USR01200,PRD02468,2025-01-12,498,recommendation
USR01200,PRD02913,2022-05-07,240,recommendation
USR01200,PRD01985,2022-03-07,394,ad
USR01201,PRD00194,2023-02-06,7,social
USR01201,PRD01226,2024-12-10,270,search
USR01202,PRD02132,2022-09-23,317,homepage
USR01202,PRD01436,2021-06-30,43,social
USR01202,PRD01706,2024-11-08,572,homepage
USR01202,PRD02736,2024-01-09,363,social
USR01202,PRD01505,2021-07-25,166,direct
USR01202,PRD02476,2024-06-08,27,email
USR01202,PRD01445,2021-04-06,49,search
USR01203,PRD02610,2024-05-25,346,social
USR01203,PRD02479,2021-12-06,570,social
USR01203,PRD01780,2023-06-11,65,social
USR01203,PRD01408,2023-02-09,181,recommendation
USR01203,PRD02331,2023-11-24,223,direct
USR01203,PRD01183,2025-02-23,589,ad
USR01204,PRD01635,2023-05-07,428,homepage
USR01204,PRD01970,2021-12-21,293,homepage
USR01204,PRD02216,2021-04-08,333,direct
USR01204,PRD02727,2023-10-22,40,direct
USR01204,PRD00786,2023-07-05,428,email
USR01204,PRD01507,2024-07-30,32,ad
USR01205,PRD02096,2022-04-24,317,homepage
USR01205,PRD01041,2024-02-15,208,social
USR01205,PRD00860,2022-07-29,543,homepage
USR01205,PRD00004,2022-04-03,458,search
USR01205,PRD00696,2022-11-16,577,ad
USR01205,PRD01173,2024-11-19,369,ad
USR01205,PRD01205,2025-01-26,250,search
USR01205,PRD02880,2022-03-22,504,ad
USR01206,PRD00761,2025-06-17,66,homepage
USR01206,PRD02732,2025-09-28,560,homepage
USR01206,PRD02098,2021-06-14,44,social
USR01206,PRD02806,2024-02-04,317,homepage
USR01206,PRD02206,2022-05-13,184,direct
USR01207,PRD02882,2022-01-26,149,search
USR01207,PRD01003,2024-08-27,100,social
USR01208,PRD00094,2024-07-21,483,recommendation
USR01208,PRD00765,2024-11-22,498,social
USR01209,PRD00606,2023-12-20,558,recommendation
USR01209,PRD01964,2023-11-02,130,direct
USR01209,PRD01387,2023-12-14,413,social
USR01209,PRD01437,2024-05-26,262,homepage
USR01209,PRD00382,2023-09-20,168,email
USR01209,PRD02900,2024-07-07,41,social
USR01209,PRD00644,2021-07-22,220,direct
USR01210,PRD02495,2021-06-19,180,ad
USR01210,PRD02319,2025-07-04,171,direct
USR01210,PRD00939,2021-09-06,13,email
USR01210,PRD02067,2022-08-13,422,email
USR01210,PRD02873,2024-05-21,354,email
USR01210,PRD02900,2021-07-28,457,direct
USR01211,PRD02207,2021-11-30,226,homepage
USR01211,PRD02030,2022-03-05,565,social
USR01212,PRD02683,2023-08-24,581,email
USR01212,PRD01122,2021-06-21,256,social
USR01212,PRD02671,2024-09-20,454,homepage
USR01213,PRD02581,2025-09-19,515,email
USR01213,PRD00031,2023-02-10,460,recommendation
USR01214,PRD00442,2022-09-17,591,direct
USR01214,PRD00150,2022-08-05,527,recommendation
USR01214,PRD02236,2022-08-21,380,direct
USR01214,PRD00548,2021-08-21,76,homepage
USR01214,PRD02533,2025-08-22,324,recommendation
USR01214,PRD00841,2022-12-10,278,search
USR01214,PRD00243,2023-06-14,168,direct
USR01215,PRD02611,2024-11-23,514,recommendation
USR01215,PRD02187,2023-12-11,97,social
USR01216,PRD02504,2023-03-03,33,email
USR01217,PRD00233,2025-02-02,301,ad
USR01217,PRD02666,2022-12-28,433,recommendation
USR01217,PRD00256,2021-08-18,401,homepage
USR01217,PRD02251,2025-02-27,360,direct
USR01217,PRD01933,2022-05-26,75,social
USR01217,PRD02573,2023-04-22,551,ad
USR01217,PRD01216,2023-07-31,21,social
USR01218,PRD01112,2024-11-01,371,search
USR01218,PRD02073,2025-12-06,143,direct
USR01219,PRD01829,2024-12-31,559,homepage
USR01219,PRD02063,2023-01-14,176,ad
USR01219,PRD01547,2025-07-06,213,direct
USR01219,PRD01487,2024-12-06,207,homepage
USR01220,PRD01780,2025-09-14,355,social
USR01220,PRD02318,2024-03-28,223,ad
USR01220,PRD02773,2021-08-30,454,homepage
USR01220,PRD00133,2024-04-29,9,search
USR01220,PRD02903,2024-07-02,80,homepage
USR01220,PRD01237,2025-08-08,450,social
USR01221,PRD00211,2024-10-24,239,email
USR01222,PRD01492,2022-11-29,285,ad
USR01222,PRD00604,2025-05-16,443,search
USR01223,PRD01784,2023-10-03,410,direct
USR01223,PRD02779,2021-05-19,351,search
USR01223,PRD02300,2024-09-15,70,social
USR01224,PRD01009,2021-07-02,53,recommendation
USR01224,PRD00948,2025-07-05,261,email
USR01224,PRD01130,2023-03-10,340,social
USR01224,PRD00361,2025-11-09,224,search
USR01225,PRD00793,2023-11-08,99,homepage
USR01225,PRD02247,2024-09-15,559,email
USR01225,PRD00302,2025-05-15,292,ad
USR01225,PRD02402,2024-01-03,5,social
USR01225,PRD00637,2022-09-15,569,social
USR01225,PRD02116,2022-11-20,272,recommendation
USR01225,PRD02020,2025-06-24,319,ad
USR01226,PRD01886,2025-03-08,251,social
USR01226,PRD02064,2021-05-04,192,recommendation
USR01226,PRD01248,2022-06-19,282,search
USR01226,PRD02216,2023-05-05,97,social
USR01226,PRD01981,2025-05-28,454,ad
USR01227,PRD01504,2025-06-24,329,email
USR01227,PRD01972,2025-04-05,491,social
USR01227,PRD01037,2021-10-11,36,recommendation
USR01227,PRD02332,2021-02-18,15,ad
USR01227,PRD02535,2023-01-29,593,recommendation
USR01227,PRD02641,2022-08-19,262,recommendation
USR01228,PRD01474,2023-06-04,386,recommendation
USR01229,PRD00286,2024-06-15,510,ad
USR01229,PRD00459,2025-08-25,508,search
USR01229,PRD02205,2025-04-16,145,homepage
USR01229,PRD00507,2022-02-01,25,search
USR01229,PRD02015,2023-12-28,132,direct
USR01229,PRD01495,2024-12-03,147,email
USR01230,PRD02698,2024-01-18,501,ad
USR01230,PRD00193,2021-12-12,133,email
USR01230,PRD02635,2025-01-27,548,direct
USR01230,PRD01450,2022-07-24,63,homepage
USR01230,PRD01987,2023-08-24,138,homepage
USR01230,PRD01098,2023-11-10,68,direct
USR01230,PRD00582,2023-02-22,164,search
USR01230,PRD02300,2021-05-31,576,social
USR01231,PRD01228,2021-02-26,492,email
USR01231,PRD02211,2023-05-18,339,direct
USR01231,PRD00868,2024-02-09,404,direct
USR01232,PRD01719,2022-09-25,325,social
USR01232,PRD02725,2025-07-15,326,ad
USR01232,PRD01108,2024-06-27,442,email
USR01232,PRD00458,2023-04-05,24,social
USR01233,PRD01661,2025-06-19,287,email
USR01234,PRD01235,2024-09-14,151,homepage
USR01234,PRD02836,2024-12-20,87,ad
USR01234,PRD00898,2025-04-15,132,direct
USR01235,PRD01361,2021-02-27,584,search
USR01235,PRD00671,2022-01-23,5,email
USR01235,PRD01450,2021-01-08,269,direct
USR01235,PRD02472,2021-08-19,427,social
USR01235,PRD01188,2021-10-31,444,search
USR01235,PRD01032,2021-01-02,549,direct
USR01236,PRD01466,2022-04-26,248,ad
USR01236,PRD01682,2022-12-08,585,social
USR01236,PRD02522,2025-01-28,417,recommendation
USR01236,PRD02840,2022-05-13,171,homepage
USR01236,PRD01222,2025-06-14,583,search
USR01236,PRD00281,2023-07-21,597,homepage
USR01236,PRD01544,2022-03-25,349,ad
USR01236,PRD01227,2023-08-11,48,recommendation
USR01237,PRD02142,2021-04-21,422,homepage
USR01238,PRD02718,2023-11-07,176,homepage
USR01238,PRD02178,2022-01-16,417,email
USR01238,PRD01137,2023-04-06,166,search
USR01239,PRD02537,2025-05-28,581,recommendation
USR01239,PRD01077,2022-10-29,60,email
USR01239,PRD02281,2022-06-21,7,homepage
USR01240,PRD01487,2024-05-27,88,email
USR01240,PRD01722,2021-06-15,135,search
USR01240,PRD01226,2022-03-11,67,search
USR01240,PRD00652,2023-10-28,222,direct
USR01240,PRD00186,2023-02-26,400,direct
USR01240,PRD02126,2023-04-25,174,direct
USR01240,PRD00961,2023-11-06,115,homepage
USR01241,PRD01893,2022-12-06,554,recommendation
USR01241,PRD00885,2021-02-22,538,social
USR01241,PRD00705,2025-06-16,283,search
USR01241,PRD01126,2025-06-03,111,homepage
USR01241,PRD01745,2025-08-20,592,social
USR01241,PRD01847,2024-04-24,34,direct
USR01241,PRD01056,2023-01-12,318,email
USR01241,PRD01194,2025-07-29,199,email
USR01242,PRD02166,2024-12-06,95,email
USR01242,PRD02006,2022-08-03,510,direct
USR01242,PRD01255,2021-11-30,513,email
USR01242,PRD02217,2023-01-27,341,search
USR01243,PRD01559,2024-12-27,104,homepage
USR01243,PRD02726,2025-02-14,303,ad
USR01243,PRD01206,2025-07-14,409,recommendation
USR01243,PRD02064,2021-01-15,523,ad
USR01243,PRD01765,2024-01-26,163,search
USR01244,PRD02563,2024-12-30,117,homepage
USR01244,PRD01367,2021-11-22,399,ad
USR01244,PRD01262,2021-11-01,365,social
USR01244,PRD00423,2022-11-14,301,homepage
USR01244,PRD00802,2024-04-03,491,recommendation
USR01244,PRD02204,2025-02-28,34,social
USR01244,PRD02883,2024-12-19,516,email
USR01245,PRD02838,2021-03-15,418,social
USR01246,PRD02747,2023-10-23,284,ad
USR01246,PRD00922,2022-08-27,352,ad
USR01247,PRD02014,2024-03-20,186,social
USR01247,PRD01683,2023-12-31,501,email
USR01248,PRD02317,2021-05-10,566,ad
USR01248,PRD02145,2022-08-27,270,homepage
USR01248,PRD01811,2023-02-27,393,ad
USR01249,PRD01891,2023-08-14,153,ad
USR01249,PRD02085,2023-03-11,302,direct
USR01249,PRD00088,2024-07-20,597,homepage
USR01250,PRD00664,2022-04-28,320,social
USR01250,PRD00580,2025-12-03,437,ad
USR01250,PRD02072,2021-08-05,228,homepage
USR01251,PRD01049,2025-06-22,96,search
USR01251,PRD02294,2024-10-31,526,direct
USR01251,PRD00900,2021-10-19,303,recommendation
USR01252,PRD02607,2023-03-08,350,email
USR01252,PRD00671,2023-12-17,318,search
USR01252,PRD02169,2024-02-14,471,email
USR01253,PRD01998,2022-09-04,307,email
USR01253,PRD01405,2024-05-06,368,social
USR01253,PRD00861,2021-05-06,54,email
USR01253,PRD02474,2023-12-10,349,social
USR01253,PRD02296,2025-01-23,453,ad
USR01254,PRD00874,2023-12-05,122,search
USR01254,PRD00409,2023-12-21,304,recommendation
USR01255,PRD00808,2022-04-10,443,recommendation
USR01255,PRD01305,2025-02-10,41,social
USR01255,PRD00452,2023-01-29,260,recommendation
USR01256,PRD00858,2021-03-06,111,email
USR01256,PRD01814,2021-12-16,343,search
USR01257,PRD00923,2024-07-21,590,homepage
USR01257,PRD00299,2024-12-23,540,ad
USR01257,PRD00771,2023-06-11,335,search
USR01257,PRD01410,2025-01-31,437,homepage
USR01257,PRD00851,2025-11-06,546,email
USR01257,PRD00204,2024-11-11,497,direct
USR01257,PRD00028,2022-03-15,213,email
USR01257,PRD02328,2021-11-18,171,direct
USR01258,PRD02820,2025-12-14,592,direct
USR01258,PRD01273,2023-07-08,159,social
USR01258,PRD02734,2023-02-23,379,ad
USR01258,PRD00012,2021-08-20,535,social
USR01258,PRD01404,2021-03-29,383,homepage
USR01259,PRD01102,2023-01-20,179,recommendation
USR01259,PRD01491,2022-02-22,416,homepage
USR01259,PRD02881,2025-09-16,176,social
USR01259,PRD00118,2024-04-15,221,email
USR01259,PRD01495,2021-06-19,270,search
USR01259,PRD00042,2022-10-13,547,direct
USR01260,PRD00666,2023-01-19,278,homepage
USR01260,PRD02385,2021-03-27,483,recommendation
USR01260,PRD00975,2022-04-02,534,direct
USR01260,PRD02575,2025-06-26,133,ad
USR01260,PRD01613,2022-10-12,396,homepage
USR01260,PRD00793,2021-09-03,211,social
USR01260,PRD02528,2021-11-10,5,search
USR01260,PRD01355,2025-02-04,59,direct
USR01261,PRD00337,2021-10-06,98,recommendation
USR01261,PRD00092,2023-04-13,562,recommendation
USR01261,PRD02357,2024-02-23,166,direct
USR01261,PRD02922,2025-06-14,107,recommendation
USR01261,PRD02383,2025-03-05,386,search
USR01262,PRD02430,2022-06-28,186,homepage
USR01262,PRD01667,2023-05-03,593,direct
USR01262,PRD02660,2021-08-16,598,ad
USR01263,PRD00689,2025-11-13,428,recommendation
USR01263,PRD00041,2022-11-10,144,social
USR01263,PRD00694,2023-04-19,342,recommendation
USR01263,PRD00182,2025-12-01,583,homepage
USR01263,PRD01136,2023-11-25,542,homepage
USR01263,PRD01962,2021-08-21,523,recommendation
USR01263,PRD01662,2024-07-11,511,search
USR01264,PRD02702,2021-10-24,461,homepage
USR01264,PRD02474,2025-05-17,502,recommendation
USR01264,PRD02673,2022-08-18,62,ad
USR01264,PRD00308,2021-12-26,75,email
USR01264,PRD00259,2021-01-20,412,search
USR01264,PRD02780,2023-06-07,355,recommendation
USR01264,PRD02195,2024-04-22,542,social
USR01264,PRD02990,2024-12-31,290,search
USR01265,PRD02348,2025-09-10,285,homepage
USR01265,PRD02958,2021-12-13,81,social
USR01265,PRD00321,2022-04-06,265,search
USR01265,PRD00048,2022-10-26,506,search
USR01265,PRD02174,2023-12-18,84,homepage
USR01265,PRD00895,2024-07-25,425,homepage
USR01265,PRD02747,2022-08-27,374,homepage
USR01266,PRD01778,2021-05-20,22,email
USR01266,PRD02660,2022-11-04,35,ad
USR01266,PRD02758,2023-11-27,509,homepage
USR01266,PRD02129,2021-04-27,7,social
USR01266,PRD02148,2024-12-05,220,social
USR01266,PRD02558,2022-02-02,305,direct
USR01266,PRD02706,2022-08-25,494,direct
USR01266,PRD00764,2024-05-13,595,social
USR01267,PRD00813,2022-02-15,344,homepage
USR01267,PRD01578,2025-12-23,273,homepage
USR01267,PRD02131,2025-09-20,428,search
USR01268,PRD02892,2022-05-11,171,ad
USR01269,PRD01333,2023-04-20,307,social
USR01269,PRD02886,2022-02-24,414,social
USR01269,PRD01136,2022-03-20,495,search
USR01270,PRD01183,2021-03-17,406,direct
USR01270,PRD00303,2021-09-16,593,recommendation
USR01270,PRD01432,2021-08-23,5,recommendation
USR01270,PRD01389,2021-07-23,483,direct
USR01270,PRD01980,2025-06-21,342,email
USR01270,PRD01365,2021-10-19,365,search
USR01270,PRD01353,2023-06-10,385,direct
USR01271,PRD00266,2023-12-11,159,homepage
USR01271,PRD00688,2024-10-09,558,search
USR01271,PRD00034,2023-09-20,229,homepage
USR01271,PRD01754,2023-10-16,197,direct
USR01271,PRD00936,2022-01-22,82,homepage
USR01271,PRD00725,2025-03-15,181,recommendation
USR01271,PRD01566,2025-04-15,165,email
USR01272,PRD02229,2021-08-30,111,search
USR01272,PRD00233,2025-11-08,487,search
USR01273,PRD02412,2021-07-01,475,search
USR01273,PRD01976,2024-06-12,385,direct
USR01273,PRD02618,2025-02-21,240,direct
USR01273,PRD01758,2024-02-22,458,ad
USR01273,PRD00089,2021-09-29,543,direct
USR01273,PRD02179,2024-04-16,502,email
USR01273,PRD01982,2024-05-22,498,direct
USR01273,PRD01652,2023-08-21,376,ad
USR01274,PRD02918,2022-11-11,442,email
USR01275,PRD02860,2022-04-22,384,homepage
USR01275,PRD02006,2022-08-16,352,search
USR01275,PRD00793,2023-03-02,223,direct
USR01275,PRD01399,2022-02-06,191,recommendation
USR01275,PRD00832,2024-02-21,272,recommendation
USR01275,PRD01876,2021-08-28,102,ad
USR01276,PRD00778,2023-08-24,61,direct
USR01276,PRD00995,2024-03-22,361,recommendation
USR01276,PRD02054,2022-02-10,186,direct
USR01276,PRD01273,2024-03-14,160,homepage
USR01276,PRD01743,2023-07-05,591,search
USR01276,PRD02177,2021-11-26,107,search
USR01276,PRD00742,2023-06-23,157,social
USR01277,PRD02341,2022-05-31,126,recommendation
USR01277,PRD01568,2025-04-02,156,email
USR01277,PRD01666,2021-04-01,176,social
USR01277,PRD00002,2024-10-30,316,homepage
USR01278,PRD01615,2025-02-19,417,ad
USR01279,PRD02084,2021-05-15,510,email
USR01279,PRD02224,2021-05-10,491,search
USR01279,PRD00845,2024-10-27,100,recommendation
USR01279,PRD01484,2025-04-03,84,social
USR01280,PRD01746,2024-01-14,436,email
USR01280,PRD02802,2024-06-08,393,email
USR01281,PRD00937,2021-09-14,368,email
USR01281,PRD00683,2025-06-18,154,direct
USR01282,PRD00983,2024-09-16,501,search
USR01282,PRD02672,2021-03-22,407,search
USR01282,PRD00898,2024-05-20,302,social
USR01283,PRD01296,2024-02-09,226,ad
USR01283,PRD02363,2021-09-08,538,search
USR01283,PRD01986,2022-04-23,141,search
USR01284,PRD02651,2024-09-06,479,search
USR01285,PRD02176,2023-12-28,319,direct
USR01285,PRD02812,2023-04-28,437,search
USR01285,PRD01747,2021-06-29,170,recommendation
USR01285,PRD02892,2021-03-03,349,email
USR01285,PRD02060,2023-08-15,391,search
USR01286,PRD01928,2022-09-24,168,homepage
USR01286,PRD02728,2021-01-12,394,recommendation
USR01286,PRD01055,2025-09-19,428,homepage
USR01286,PRD02323,2023-02-09,18,direct
USR01286,PRD02537,2023-08-31,596,recommendation
USR01287,PRD02653,2023-01-11,369,homepage
USR01287,PRD00307,2022-10-01,173,direct
USR01287,PRD01869,2023-11-07,380,search
USR01288,PRD01291,2024-06-01,8,search
USR01288,PRD02997,2023-09-09,124,search
USR01288,PRD02442,2024-07-20,515,homepage
USR01289,PRD00329,2023-10-10,240,email
USR01289,PRD00602,2025-11-22,520,ad
USR01289,PRD00219,2022-11-26,223,direct
USR01289,PRD02846,2025-07-13,150,recommendation
USR01289,PRD00789,2023-11-10,47,search
USR01290,PRD01657,2024-07-04,14,email
USR01290,PRD01416,2024-07-14,515,search
USR01290,PRD02431,2023-03-15,560,email
USR01290,PRD00451,2023-07-05,430,direct
USR01290,PRD01839,2021-03-14,290,homepage
USR01291,PRD00866,2021-10-02,303,ad
USR01291,PRD02862,2025-01-07,441,email
USR01292,PRD01334,2023-11-05,88,ad
USR01292,PRD01908,2024-04-01,590,recommendation
USR01292,PRD02052,2024-03-30,329,recommendation
USR01292,PRD01409,2024-07-12,298,social
USR01292,PRD01864,2024-12-14,160,direct
USR01292,PRD01353,2022-04-03,97,recommendation
USR01292,PRD00311,2024-11-04,69,homepage
USR01293,PRD01836,2024-02-24,576,email
USR01293,PRD01089,2024-03-26,373,social
USR01293,PRD01593,2023-06-21,146,direct
USR01293,PRD00833,2023-09-06,545,search
USR01293,PRD00399,2022-08-11,72,direct
USR01294,PRD00376,2022-12-07,128,social
USR01294,PRD01121,2021-04-19,393,homepage
USR01295,PRD02868,2021-03-07,521,email
USR01295,PRD02282,2025-01-31,436,direct
USR01295,PRD02303,2023-06-16,536,direct
USR01295,PRD01779,2023-11-14,362,homepage
USR01295,PRD02576,2022-12-15,334,recommendation
USR01295,PRD02000,2021-02-12,326,social
USR01296,PRD00804,2024-05-22,205,search
USR01296,PRD02412,2022-01-21,432,email
USR01296,PRD01711,2021-02-20,461,social
USR01296,PRD00969,2023-06-07,567,ad
USR01297,PRD02524,2025-07-18,318,search
USR01297,PRD00786,2023-04-06,569,direct
USR01297,PRD02728,2024-08-03,228,recommendation
USR01298,PRD02728,2025-11-19,110,email
USR01298,PRD00569,2023-07-04,236,direct
USR01298,PRD00137,2024-02-07,211,direct
USR01298,PRD00364,2021-11-23,21,ad
USR01298,PRD02541,2023-04-11,503,search
USR01298,PRD01080,2022-12-25,139,email
USR01298,PRD00934,2021-09-25,432,ad
USR01299,PRD02506,2022-07-21,85,search
USR01299,PRD02823,2021-10-20,256,email
USR01300,PRD01034,2023-11-22,220,recommendation
USR01300,PRD01332,2025-05-31,160,email
USR01300,PRD00212,2025-11-04,436,homepage
USR01300,PRD01077,2025-12-08,256,direct
USR01301,PRD01644,2024-12-03,357,homepage
USR01301,PRD00885,2022-05-12,20,direct
USR01301,PRD00646,2024-05-08,415,recommendation
USR01301,PRD02768,2021-07-07,314,email
USR01302,PRD00493,2022-04-08,240,email
USR01302,PRD00657,2021-08-13,429,ad
USR01302,PRD02325,2022-12-17,540,recommendation
USR01303,PRD02684,2023-03-20,238,social
USR01303,PRD00064,2025-07-24,231,direct
USR01303,PRD00845,2025-02-03,299,social
USR01303,PRD00631,2023-04-20,268,recommendation
USR01303,PRD00724,2022-07-16,20,ad
USR01303,PRD00105,2022-11-26,497,ad
USR01304,PRD02869,2023-01-06,506,homepage
USR01304,PRD02948,2024-09-14,496,social
USR01304,PRD01330,2021-09-21,477,search
USR01304,PRD01903,2024-06-28,349,search
USR01305,PRD00681,2024-11-07,481,search
USR01305,PRD02802,2025-09-07,592,social
USR01305,PRD00694,2024-07-13,251,social
USR01305,PRD00050,2023-07-20,500,homepage
USR01305,PRD01503,2024-02-11,279,direct
USR01305,PRD01701,2024-07-21,488,email
USR01306,PRD01920,2023-04-11,41,ad
USR01306,PRD00460,2023-11-30,580,email
USR01306,PRD02745,2025-10-07,509,social
USR01306,PRD00723,2024-10-20,421,recommendation
USR01306,PRD00297,2023-02-04,8,direct
USR01306,PRD01460,2023-11-07,258,recommendation
USR01307,PRD02372,2025-05-25,229,social
USR01308,PRD00430,2021-08-07,292,email
USR01308,PRD01895,2023-04-24,444,social
USR01308,PRD01195,2022-12-02,270,ad
USR01308,PRD02745,2024-08-04,184,email
USR01308,PRD01918,2025-12-28,143,direct
USR01308,PRD00766,2021-06-18,268,recommendation
USR01308,PRD01278,2025-06-16,214,social
USR01308,PRD01935,2025-11-06,317,email
USR01309,PRD02729,2024-07-22,95,email
USR01309,PRD00727,2022-12-29,317,email
USR01309,PRD02614,2021-07-31,154,social
USR01309,PRD02551,2022-03-02,139,social
USR01309,PRD02532,2024-02-29,562,direct
USR01309,PRD00407,2022-09-30,357,direct
USR01310,PRD02477,2021-10-17,287,email
USR01310,PRD00416,2024-04-28,409,search
USR01310,PRD02963,2022-08-10,132,email
USR01311,PRD02133,2025-03-05,302,search
USR01311,PRD01365,2021-05-15,464,search
USR01311,PRD00124,2021-02-09,432,social
USR01311,PRD01594,2024-11-24,166,email
USR01311,PRD02103,2022-12-03,359,search
USR01311,PRD02090,2025-03-24,320,recommendation
USR01311,PRD00259,2025-06-21,14,search
USR01312,PRD02027,2021-12-09,166,ad
USR01312,PRD00537,2021-07-08,442,email
USR01312,PRD01397,2022-08-17,541,email
USR01312,PRD02104,2023-04-12,283,direct
USR01312,PRD01654,2022-12-02,559,search
USR01312,PRD02647,2025-04-30,366,social
USR01312,PRD01584,2023-03-26,580,recommendation
USR01313,PRD01861,2021-02-12,384,email
USR01313,PRD00698,2021-11-20,332,recommendation
USR01313,PRD01908,2021-03-17,467,ad
USR01314,PRD02313,2024-11-14,518,homepage
USR01314,PRD01321,2021-09-22,332,email
USR01314,PRD02182,2024-04-22,15,email
USR01314,PRD01722,2024-10-06,179,recommendation
USR01314,PRD02341,2024-09-04,343,social
USR01314,PRD00597,2025-09-03,93,ad
USR01315,PRD00845,2021-03-30,522,direct
USR01315,PRD01791,2023-03-02,585,homepage
USR01315,PRD01246,2021-07-11,503,recommendation
USR01315,PRD02886,2021-10-20,479,social
USR01315,PRD02009,2024-04-01,177,recommendation
USR01316,PRD02528,2024-02-06,427,direct
USR01316,PRD00748,2023-08-09,573,email
USR01317,PRD02403,2021-07-08,342,ad
USR01317,PRD02209,2025-05-12,75,recommendation
USR01317,PRD02028,2022-09-13,331,ad
USR01318,PRD01011,2023-09-17,267,recommendation
USR01318,PRD00655,2025-09-22,465,recommendation
USR01318,PRD00294,2022-02-22,115,ad
USR01318,PRD00133,2021-07-14,17,ad
USR01318,PRD00459,2021-04-23,19,email
USR01318,PRD00466,2023-05-05,229,search
USR01318,PRD00933,2021-05-29,123,homepage
USR01318,PRD01427,2025-04-15,431,email
USR01319,PRD01932,2021-05-09,79,direct
USR01319,PRD00939,2022-04-06,140,search
USR01319,PRD01062,2021-11-08,579,email
USR01319,PRD00038,2022-04-16,590,email
USR01319,PRD02686,2025-08-31,389,homepage
USR01319,PRD00958,2021-11-08,413,email
USR01319,PRD00582,2021-02-07,384,homepage
USR01319,PRD01502,2023-02-17,161,homepage
USR01320,PRD01365,2021-06-14,351,homepage
USR01320,PRD02669,2024-06-14,502,homepage
USR01320,PRD02097,2021-05-03,435,direct
USR01320,PRD00375,2022-12-23,589,direct
USR01320,PRD00435,2023-02-28,578,email
USR01320,PRD01698,2021-08-22,135,social
USR01320,PRD01439,2024-09-26,385,ad
USR01321,PRD00659,2024-03-03,302,search
USR01322,PRD00622,2025-03-20,520,social
USR01322,PRD02813,2025-09-06,544,homepage
USR01322,PRD01086,2025-04-13,39,ad
USR01322,PRD01098,2021-11-05,385,direct
USR01322,PRD00438,2022-09-20,504,recommendation
USR01322,PRD01675,2022-03-02,277,social
USR01322,PRD01864,2022-10-04,240,recommendation
USR01323,PRD01873,2022-08-03,586,recommendation
USR01323,PRD00515,2023-02-03,195,ad
USR01323,PRD02671,2022-11-30,446,search
