productId,userId,score,algorithm,generatedAt
PRD00003,USR01036,0.7188,pagerank,2024-03-16
PRD02309,USR00223,0.5586,pagerank,2025-02-23
PRD00706,USR00239,0.7516,pagerank,2025-08-13
PRD02236,USR00870,0.8928,node-similarity,2023-10-30
PRD00326,USR00207,0.8086,collaborative,2023-01-06
PRD01727,USR00868,0.72,hybrid,2025-11-20
PRD01411,USR01069,0.6902,node-similarity,2024-03-23
PRD00156,USR01323,0.7991,hybrid,2023-10-04
PRD02204,USR01068,0.8693,node-similarity,2024-03-02
PRD00086,USR00402,0.6713,pagerank,2025-02-03
PRD00770,USR00866,0.7549,pagerank,2025-03-27
PRD02872,USR00152,0.7085,node-similarity,2025-02-18
PRD02574,USR00547,0.631,collaborative,2024-01-11
PRD02530,USR01275,0.7746,collaborative,2024-10-18
PRD00516,USR00977,0.683,content-based,2023-05-23
PRD02349,USR00696,0.7357,node-similarity,2025-03-28
PRD00926,USR00718,0.6442,hybrid,2024-12-05
PRD00320,USR01119,0.6844,pagerank,2023-04-09
PRD02199,USR00753,0.9762,collaborative,2023-10-11
PRD00611,USR00825,0.9435,hybrid,2025-11-18
PRD01280,USR01386,0.8644,node-similarity,2024-06-06
PRD01934,USR01047,0.6924,content-based,2023-06-24
PRD00243,USR00943,0.8681,node-similarity,2024-08-07
PRD02683,USR00615,0.9129,content-based,2023-10-27
PRD01047,USR00393,0.7559,content-based,2024-04-16
PRD00067,USR00657,0.9573,pagerank,2025-03-05
PRD01134,USR01471,0.8457,hybrid,2025-02-15
PRD02370,USR01280,0.5256,node-similarity,2024-12-28
PRD00743,USR01498,0.7135,pagerank,2023-01-12
PRD01981,USR01349,0.5188,node-similarity,2023-06-24
PRD02769,USR01358,0.7705,pagerank,2025-08-06
PRD01263,USR00215,0.5339,collaborative,2023-03-06
PRD01307,USR00278,0.8992,hybrid,2023-06-10
PRD02743,USR01114,0.6027,pagerank,2024-09-13
PRD02277,USR00485,0.9198,node-similarity,2025-09-20
PRD00449,USR00698,0.7697,node-similarity,2023-02-28
PRD02090,USR01269,0.6162,hybrid,2023-04-23
PRD02007,USR01405,0.744,hybrid,2024-10-20
PRD00424,USR01149,0.7566,hybrid,2025-12-13
PRD00636,USR00693,0.6786,collaborative,2023-02-01
PRD01458,USR00669,0.8291,content-based,2024-09-25
PRD00041,USR00773,0.7642,collaborative,2025-09-06
PRD02023,USR01426,0.6773,collaborative,2025-02-02
PRD01629,USR00553,0.7805,node-similarity,2023-01-22
PRD02677,USR01449,0.5063,collaborative,2024-03-10
PRD01800,USR00411,0.9847,content-based,2024-01-28
PRD00976,USR00018,0.6681,pagerank,2024-02-03
PRD01940,USR01185,0.6448,collaborative,2023-12-24
PRD02656,USR00511,0.674,hybrid,2024-03-26
PRD00903,USR00611,0.5791,collaborative,2025-02-17
PRD01420,USR01345,0.8161,hybrid,2023-12-06
PRD01868,USR01234,0.8789,hybrid,2024-09-13
PRD00826,USR00427,0.8279,content-based,2024-05-05
PRD01980,USR00579,0.7208,pagerank,2024-10-08
PRD00969,USR00687,0.8731,content-based,2025-08-13
PRD01770,USR00622,0.522,content-based,2023-03-09
PRD01194,USR00587,0.9513,content-based,2024-03-24
PRD02041,USR01463,0.6889,node-similarity,2025-10-11
PRD01308,USR00673,0.6504,node-similarity,2023-09-23
PRD01874,USR00802,0.7681,hybrid,2025-06-26
PRD01474,USR00423,0.5235,node-similarity,2023-01-24
PRD01454,USR00634,0.6684,pagerank,2023-11-01
PRD01580,USR01460,0.5466,pagerank,2023-09-26
PRD01193,USR00042,0.512,pagerank,2024-06-22
PRD00542,USR00936,0.8349,content-based,2023-08-04
PRD00049,USR01369,0.5736,hybrid,2023-10-12
PRD00164,USR01170,0.8292,collaborative,2025-04-26
PRD02801,USR01297,0.8312,pagerank,2024-12-08
PRD01732,USR01457,0.9539,node-similarity,2023-10-17
PRD01178,USR01008,0.555,collaborative,2023-09-13
PRD01878,USR00134,0.6629,content-based,2023-05-23
PRD00998,USR00399,0.8526,content-based,2023-03-30
PRD00082,USR00949,0.9557,pagerank,2023-01-22
PRD01812,USR00196,0.5797,hybrid,2024-11-28
PRD01572,USR00706,0.5745,pagerank,2024-07-05
PRD01716,USR01070,0.8432,pagerank,2025-07-28
PRD02050,USR00412,0.6448,pagerank,2025-08-23
PRD02459,USR01052,0.5281,node-similarity,2024-10-05
PRD00322,USR01403,0.6244,collaborative,2025-07-21
PRD01341,USR00915,0.5731,node-similarity,2023-07-04
PRD02093,USR00724,0.5851,pagerank,2025-07-07
PRD00912,USR00273,0.6456,hybrid,2023-03-22
PRD01158,USR00102,0.5125,content-based,2023-02-09
PRD00606,USR00324,0.9484,pagerank,2024-06-08
PRD01706,USR00235,0.9923,collaborative,2024-09-14
PRD02541,USR00514,0.6095,hybrid,2024-03-07
PRD00002,USR00552,0.6955,collaborative,2023-06-28
PRD01346,USR00375,0.7626,hybrid,2024-01-04
PRD01803,USR00828,0.6416,pagerank,2025-03-26
PRD02423,USR00729,0.8165,collaborative,2025-04-19
PRD00352,USR00229,0.6087,hybrid,2025-04-15
PRD01461,USR01029,0.9007,pagerank,2024-06-02
PRD02384,USR00673,0.8815,collaborative,2025-05-11
PRD01876,USR00202,0.6938,content-based,2025-04-23
PRD02244,USR00588,0.8231,node-similarity,2024-05-16
PRD02640,USR00439,0.8227,hybrid,2023-12-18
PRD00470,USR00734,0.6664,hybrid,2025-09-18
PRD02278,USR00028,0.6692,node-similarity,2025-11-27
PRD00366,USR00057,0.9914,content-based,2023-06-20
PRD02717,USR01374,0.7263,content-based,2024-07-05
PRD00156,USR00215,0.9795,hybrid,2025-03-23
PRD02427,USR00753,0.7085,node-similarity,2023-11-05
PRD00652,USR00988,0.927,hybrid,2025-08-07
PRD00507,USR00479,0.6383,content-based,2024-09-08
PRD02397,USR00712,0.7547,collaborative,2023-02-23
PRD02710,USR01204,0.5733,pagerank,2025-07-09
PRD00284,USR01109,0.637,hybrid,2025-04-12
PRD00570,USR01488,0.5781,pagerank,2025-01-05
PRD00407,USR01249,0.571,hybrid,2024-04-24
PRD00760,USR00442,0.614,hybrid,2024-09-19
PRD02764,USR00528,0.7788,hybrid,2024-08-13
PRD02655,USR01134,0.8426,pagerank,2024-10-01
PRD01276,USR00073,0.7591,node-similarity,2023-06-12
PRD01891,USR00287,0.69,content-based,2024-10-23
PRD00703,USR01297,0.7234,collaborative,2023-06-25
PRD02537,USR00831,0.6821,node-similarity,2025-12-01
PRD01263,USR01089,0.9007,content-based,2024-06-22
PRD02047,USR00047,0.7624,node-similarity,2023-01-27
PRD00407,USR00609,0.5364,content-based,2023-01-06
PRD01005,USR01065,0.9165,hybrid,2023-04-12
PRD00673,USR00283,0.7552,hybrid,2023-12-30
PRD01734,USR00648,0.6947,pagerank,2024-04-22
PRD01000,USR00254,0.5505,hybrid,2024-08-25
PRD02309,USR01041,0.5114,node-similarity,2024-02-21
PRD01448,USR01187,0.8653,pagerank,2025-09-03
PRD01516,USR00468,0.6621,content-based,2025-05-19
PRD01256,USR00095,0.8864,hybrid,2025-02-03
PRD00028,USR01058,0.9954,hybrid,2025-07-23
PRD00371,USR00582,0.7302,collaborative,2024-12-29
PRD02697,USR00540,0.502,node-similarity,2023-12-25
PRD02427,USR01490,0.5825,hybrid,2024-09-18
PRD02723,USR01386,0.6604,pagerank,2025-05-11
PRD01154,USR01075,0.9038,pagerank,2024-09-07
PRD00181,USR00287,0.6626,collaborative,2025-12-24
PRD00714,USR00316,0.9746,collaborative,2025-12-26
PRD00088,USR00859,0.7665,node-similarity,2025-07-02
PRD00269,USR00469,0.9045,hybrid,2024-11-01
PRD02443,USR01369,0.5959,content-based,2025-10-22
PRD02863,USR01440,0.8699,collaborative,2024-03-07
PRD01202,USR01162,0.8543,collaborative,2023-06-20
PRD00435,USR01282,0.9216,pagerank,2024-11-11
PRD02740,USR00275,0.9462,hybrid,2023-06-16
PRD01767,USR01456,0.8235,collaborative,2025-03-28
PRD00794,USR01251,0.6179,collaborative,2025-02-22
PRD00753,USR01328,0.8837,collaborative,2024-01-02
PRD00889,USR00643,0.8785,content-based,2023-05-03
PRD00773,USR00971,0.6345,hybrid,2023-11-03
PRD00999,USR00711,0.6892,content-based,2024-08-17
PRD02055,USR01497,0.5158,hybrid,2023-01-07
PRD01438,USR00504,0.8423,hybrid,2025-02-25
PRD01426,USR00119,0.9111,content-based,2025-01-03
PRD00997,USR01319,0.5171,collaborative,2023-02-23
PRD00319,USR00523,0.8734,pagerank,2025-02-23
PRD02505,USR00580,0.9025,collaborative,2025-10-21
PRD02394,USR00542,0.5341,content-based,2023-06-06
PRD02897,USR00984,0.6996,collaborative,2023-03-04
PRD01386,USR00808,0.7852,hybrid,2025-01-08
PRD00030,USR00636,0.5759,node-similarity,2023-08-25
PRD01303,USR01480,0.7245,content-based,2024-06-16
PRD02761,USR00932,0.9651,collaborative,2023-11-28
PRD00012,USR01291,0.6636,node-similarity,2025-07-31
PRD01199,USR01429,0.7978,hybrid,2025-10-08
PRD01565,USR01383,0.7206,hybrid,2025-12-15
PRD01494,USR00063,0.5992,node-similarity,2023-08-15
PRD01367,USR01047,0.6786,pagerank,2024-08-17
PRD02087,USR00417,0.7702,pagerank,2024-05-17
PRD01058,USR00609,0.5813,content-based,2023-06-02
PRD02511,USR00462,0.7761,collaborative,2025-11-18
PRD02390,USR00821,0.8742,node-similarity,2023-02-23
PRD01245,USR00987,0.5385,pagerank,2025-07-27
PRD00731,USR00733,0.9008,pagerank,2025-03-31
PRD01540,USR00274,0.7365,node-similarity,2025-02-21
PRD00791,USR00577,0.8779,node-similarity,2024-04-30
PRD01506,USR00510,0.6495,content-based,2023-03-11
PRD01467,USR01042,0.8745,pagerank,2024-08-15
PRD01981,USR00863,0.8668,hybrid,2023-06-19
PRD02121,USR00464,0.6781,hybrid,2024-03-09
PRD01790,USR01245,0.9847,hybrid,2023-03-25
PRD02035,USR00018,0.8801,collaborative,2025-10-11
PRD01824,USR00864,0.6183,hybrid,2024-01-27
PRD00618,USR00684,0.7982,collaborative,2023-06-19
PRD01223,USR01465,0.6784,collaborative,2025-09-03
PRD02227,USR01450,0.9634,pagerank,2023-04-10
PRD02892,USR00238,0.7045,hybrid,2025-12-24
PRD01331,USR00437,0.6533,content-based,2025-08-27
PRD01394,USR00522,0.7838,pagerank,2025-03-24
PRD01257,USR00984,0.5894,hybrid,2024-11-04
PRD02324,USR00622,0.9423,collaborative,2025-03-12
PRD01428,USR00214,0.994,node-similarity,2024-11-27
PRD00723,USR01070,0.7196,collaborative,2025-11-07
PRD02747,USR00210,0.5278,collaborative,2025-10-06
PRD02990,USR00656,0.6992,collaborative,2023-10-03
PRD00670,USR00758,0.9027,hybrid,2023-01-11
PRD02715,USR00158,0.5159,collaborative,2024-10-04
PRD02905,USR00140,0.6569,collaborative,2025-09-29
PRD02851,USR00278,0.7316,collaborative,2023-04-09
PRD02677,USR00991,0.6337,collaborative,2025-03-19
PRD01348,USR00530,0.6473,hybrid,2024-09-30
PRD02948,USR00882,0.6817,node-similarity,2025-12-05
PRD02745,USR01368,0.7102,content-based,2025-11-12
PRD01230,USR00612,0.699,collaborative,2024-09-09
PRD00254,USR01370,0.8499,content-based,2025-10-01
PRD02756,USR00015,0.8703,content-based,2025-12-06
PRD01664,USR00275,0.993,pagerank,2025-03-23
PRD01636,USR00285,0.5084,content-based,2023-11-05
PRD02427,USR01281,0.9119,collaborative,2024-08-05
PRD00730,USR00108,0.5692,hybrid,2023-07-28
PRD02739,USR01203,0.6696,pagerank,2025-04-30
PRD00917,USR00569,0.5673,hybrid,2024-06-28
PRD02288,USR00434,0.7528,collaborative,2024-04-02
PRD02484,USR00328,0.9015,collaborative,2025-10-08
PRD02735,USR01048,0.6116,node-similarity,2025-04-21
PRD01013,USR00904,0.5301,content-based,2025-01-06
PRD02762,USR01080,0.723,content-based,2023-04-10
PRD01898,USR01245,0.9698,hybrid,2023-11-11
PRD00797,USR01007,0.6845,collaborative,2023-01-07
PRD01262,USR00457,0.5674,hybrid,2023-03-31
PRD02312,USR01239,0.5473,pagerank,2025-08-06
PRD00273,USR00729,0.5904,collaborative,2023-01-03
PRD00942,USR00078,0.9774,node-similarity,2023-10-25
PRD00122,USR00547,0.5588,pagerank,2025-12-10
PRD01473,USR00577,0.6151,hybrid,2024-03-24
PRD00943,USR00680,0.7884,pagerank,2023-11-06
PRD02993,USR01091,0.9756,content-based,2023-01-08
PRD02923,USR00830,0.6803,collaborative,2023-11-04
PRD02643,USR00136,0.6389,collaborative,2023-04-15
PRD02961,USR01186,0.9182,pagerank,2024-02-12
PRD01716,USR00007,0.6771,collaborative,2023-04-04
PRD00951,USR00292,0.8369,pagerank,2023-06-22
PRD00030,USR01209,0.8205,node-similarity,2023-06-16
PRD02024,USR01452,0.7252,node-similarity,2025-05-29
PRD02703,USR01143,0.7156,content-based,2024-01-06
PRD02791,USR00429,0.9909,collaborative,2023-09-16
PRD00487,USR00310,0.5254,node-similarity,2025-11-03
PRD01222,USR00759,0.5711,pagerank,2025-05-30
PRD02032,USR01279,0.9191,pagerank,2024-06-11
PRD00441,USR00323,0.8537,collaborative,2025-02-25
PRD02131,USR01236,0.9227,content-based,2023-10-20
PRD00068,USR00518,0.5185,pagerank,2025-11-21
PRD00116,USR00249,0.7032,hybrid,2024-09-26
PRD00357,USR01323,0.5252,content-based,2023-05-22
PRD00757,USR00251,0.6711,node-similarity,2025-09-02
PRD02024,USR01097,0.5719,hybrid,2023-01-21
PRD02636,USR00380,0.7167,content-based,2025-11-15
PRD02371,USR01294,0.8334,hybrid,2023-10-07
PRD00334,USR00789,0.511,content-based,2025-12-16
PRD01286,USR00236,0.6421,collaborative,2024-05-13
PRD01497,USR01451,0.5013,pagerank,2025-07-23
PRD01469,USR00366,0.5594,node-similarity,2023-11-20
PRD02487,USR00550,0.5281,node-similarity,2023-06-10
PRD02141,USR00833,0.8017,content-based,2023-07-19
PRD00605,USR00972,0.9375,content-based,2025-09-18
PRD00482,USR00922,0.6929,collaborative,2025-09-24
PRD01831,USR01088,0.9293,collaborative,2025-05-22
PRD01638,USR01209,0.8613,pagerank,2024-08-26
PRD02538,USR00467,0.6566,content-based,2025-02-03
PRD00417,USR00652,0.9915,node-similarity,2024-01-15
PRD01793,USR01147,0.51,collaborative,2025-11-14
PRD01609,USR00141,0.8726,hybrid,2025-07-15
PRD01830,USR01234,0.6191,collaborative,2024-10-22
PRD02180,USR00980,0.6772,collaborative,2025-08-25
PRD01437,USR01119,0.8437,hybrid,2025-08-24
PRD01577,USR00423,0.5834,node-similarity,2024-05-09
PRD01098,USR00565,0.8335,hybrid,2024-06-30
PRD02762,USR01349,0.686,content-based,2024-07-21
PRD01723,USR00943,0.803,node-similarity,2025-09-24
PRD00559,USR00183,0.6586,hybrid,2024-02-17
PRD00109,USR01007,0.9814,pagerank,2023-07-19
PRD00683,USR00710,0.6552,pagerank,2023-09-26
PRD02130,USR00843,0.8186,collaborative,2023-03-16
PRD02554,USR00112,0.7811,collaborative,2023-01-26
PRD01696,USR00817,0.8522,collaborative,2025-08-29
PRD01443,USR00989,0.682,hybrid,2024-03-30
PRD02030,USR00141,0.8736,collaborative,2023-04-04
PRD00658,USR00421,0.997,content-based,2023-09-12
PRD02298,USR00484,0.5072,node-similarity,2023-03-14
PRD00532,USR00286,0.8082,node-similarity,2023-04-15
PRD02476,USR00493,0.6781,content-based,2024-09-19
PRD00043,USR01113,0.7344,node-similarity,2024-11-18
PRD00459,USR00180,0.8021,hybrid,2024-08-05
PRD00496,USR00660,0.5782,hybrid,2025-07-11
PRD02736,USR01072,0.7367,pagerank,2024-06-01
PRD01444,USR00461,0.9818,pagerank,2023-10-15
PRD02027,USR00365,0.971,collaborative,2023-02-13
PRD00684,USR01071,0.8136,node-similarity,2025-07-02
PRD02149,USR00390,0.7405,content-based,2024-07-09
PRD02495,USR00756,0.6765,pagerank,2023-01-24
PRD01731,USR01081,0.5487,hybrid,2023-04-12
PRD02991,USR00498,0.6212,node-similarity,2023-09-30
PRD00908,USR00727,0.5576,node-similarity,2025-04-22
PRD00382,USR00087,0.9361,collaborative,2023-04-21
PRD02522,USR00590,0.8451,node-similarity,2025-05-05
PRD02239,USR00029,0.9629,content-based,2023-09-20
PRD01999,USR00604,0.7729,node-similarity,2023-03-15
PRD00045,USR01250,0.5732,hybrid,2023-06-15
PRD01486,USR00437,0.714,pagerank,2024-04-10
PRD02429,USR01187,0.8804,pagerank,2024-05-13
PRD02601,USR00715,0.8475,node-similarity,2024-10-24
PRD01464,USR00042,0.9394,pagerank,2025-05-16
PRD00201,USR00501,0.9479,content-based,2024-04-09
PRD00998,USR00725,0.653,node-similarity,2023-10-10
PRD00513,USR00482,0.5267,hybrid,2025-02-07
PRD01550,USR00940,0.7932,content-based,2023-07-01
PRD02263,USR00686,0.6317,hybrid,2024-10-25
PRD02658,USR00518,0.7247,collaborative,2024-03-08
PRD01701,USR00012,0.6793,collaborative,2025-03-25
PRD01088,USR01467,0.9139,content-based,2023-09-03
PRD01376,USR00109,0.775,node-similarity,2023-01-10
PRD01378,USR00867,0.6881,node-similarity,2024-10-07
PRD00383,USR00816,0.8831,collaborative,2024-03-31
PRD02890,USR01113,0.8034,collaborative,2023-09-14
PRD01770,USR01149,0.9745,pagerank,2025-07-31
PRD02382,USR00706,0.6064,node-similarity,2023-01-03
PRD00553,USR00992,0.9952,pagerank,2025-08-05
PRD01747,USR00441,0.5446,node-similarity,2023-08-21
PRD02946,USR01308,0.7063,hybrid,2023-04-02
PRD01327,USR00464,0.614,pagerank,2025-03-03
PRD02378,USR00432,0.7434,content-based,2023-07-10
PRD01257,USR01403,0.827,content-based,2023-05-27
PRD00781,USR01315,0.9948,content-based,2023-11-18
PRD02358,USR01085,0.647,collaborative,2023-11-28
PRD01580,USR00208,0.7601,collaborative,2024-05-12
PRD02857,USR00510,0.995,collaborative,2025-12-17
PRD00829,USR00591,0.6025,collaborative,2024-10-12
PRD01824,USR01072,0.7786,collaborative,2023-03-16
PRD01524,USR01035,0.6771,pagerank,2024-12-02
PRD01516,USR00272,0.9537,hybrid,2024-06-24
PRD01776,USR00584,0.5912,pagerank,2024-04-23
PRD00538,USR00567,0.8358,hybrid,2023-04-01
PRD01993,USR00484,0.7932,pagerank,2024-11-07
PRD02672,USR01363,0.9662,hybrid,2023-10-27
PRD01499,USR00598,0.8962,content-based,2024-04-04
PRD02128,USR00292,0.5272,pagerank,2025-09-05
PRD01629,USR00315,0.6771,content-based,2024-12-13
PRD01014,USR01435,0.8737,content-based,2025-01-30
PRD02064,USR01041,0.5834,collaborative,2025-04-02
PRD01884,USR00058,0.9776,content-based,2023-10-23
PRD00864,USR00459,0.5188,node-similarity,2025-10-04
PRD02107,USR01086,0.707,pagerank,2025-12-24
PRD00293,USR01312,0.7784,content-based,2024-04-19
PRD01601,USR00188,0.8088,collaborative,2024-05-19
PRD02134,USR01489,0.6197,collaborative,2023-04-12
PRD02879,USR00946,0.6725,hybrid,2024-09-13
PRD02322,USR00282,0.9813,hybrid,2025-01-29
PRD02569,USR00947,0.5884,content-based,2023-11-04
PRD01049,USR00230,0.6534,content-based,2023-04-22
PRD01931,USR00024,0.9098,hybrid,2023-11-17
PRD02075,USR01119,0.7062,collaborative,2024-08-12
PRD01298,USR00220,0.9782,content-based,2025-05-06
PRD02739,USR01356,0.8422,hybrid,2024-04-04
PRD00175,USR00771,0.6584,collaborative,2024-06-11
PRD01412,USR00622,0.9828,collaborative,2024-07-29
PRD01990,USR00299,0.9658,node-similarity,2023-04-27
PRD01259,USR01215,0.8434,collaborative,2024-01-09
PRD02509,USR00748,0.9301,hybrid,2025-05-31
PRD01817,USR00127,0.9164,hybrid,2025-05-15
PRD01977,USR00820,0.906,content-based,2023-08-28
PRD01273,USR00993,0.9717,hybrid,2023-02-28
PRD02229,USR00628,0.5455,content-based,2024-01-30
PRD01072,USR01247,0.6982,content-based,2025-01-06
PRD02574,USR00439,0.8678,collaborative,2025-01-07
PRD02897,USR00066,0.6771,node-similarity,2025-04-23
PRD00577,USR00548,0.9205,hybrid,2023-07-26
PRD02592,USR00558,0.887,collaborative,2023-07-23
PRD01480,USR01007,0.5408,content-based,2023-11-17
PRD01466,USR01456,0.6736,hybrid,2023-07-21
PRD02947,USR01118,0.5164,content-based,2023-06-18
PRD00281,USR01024,0.6662,content-based,2023-05-01
PRD02425,USR01290,0.5244,pagerank,2023-08-24
PRD02064,USR00206,0.6739,node-similarity,2025-07-15
PRD02213,USR00307,0.9136,collaborative,2025-07-26
PRD01386,USR00908,0.6293,node-similarity,2025-09-02
PRD00144,USR00019,0.941,node-similarity,2023-04-08
PRD01519,USR00809,0.5756,pagerank,2023-05-09
PRD02337,USR01042,0.5147,pagerank,2025-05-07
PRD02703,USR01012,0.8885,collaborative,2024-12-19
PRD01605,USR00694,0.5408,collaborative,2025-02-13
PRD01401,USR00543,0.9122,hybrid,2023-11-23
PRD01928,USR00662,0.5464,pagerank,2023-11-17
PRD01549,USR01374,0.5441,content-based,2024-07-04
PRD02540,USR01026,0.708,hybrid,2025-05-20
PRD00944,USR00156,0.8439,collaborative,2025-10-07
PRD01680,USR01470,0.847,content-based,2024-01-22
PRD01945,USR00005,0.5593,node-similarity,2023-06-30
PRD01573,USR00714,0.7337,content-based,2024-12-01
PRD01567,USR01336,0.5472,node-similarity,2024-01-11
PRD02603,USR00693,0.5622,node-similarity,2025-07-21
PRD02756,USR00096,0.8775,pagerank,2023-10-27
PRD00502,USR01439,0.949,pagerank,2023-04-04
PRD01591,USR00958,0.8373,content-based,2025-10-04
PRD00300,USR00496,0.88,pagerank,2025-04-09
PRD01732,USR01371,0.6692,content-based,2023-04-19
PRD02222,USR01029,0.6033,content-based,2024-01-31
PRD01565,USR00471,0.9972,pagerank,2024-07-22
PRD02266,USR00642,0.861,collaborative,2024-12-08
PRD02472,USR01192,0.9122,content-based,2025-04-22
PRD00780,USR00651,0.9408,hybrid,2024-04-07
PRD00522,USR00813,0.6051,collaborative,2023-04-29
PRD01179,USR00510,0.513,hybrid,2023-09-05
PRD01950,USR00596,0.6618,collaborative,2024-06-04
PRD01792,USR00032,0.6354,content-based,2025-03-22
PRD01768,USR00380,0.666,pagerank,2025-03-11
PRD01016,USR00002,0.504,hybrid,2023-02-18
PRD02269,USR00622,0.7604,collaborative,2024-08-28
PRD00271,USR00432,0.5255,content-based,2025-03-28
PRD02728,USR01148,0.7286,collaborative,2025-05-29
PRD00273,USR01246,0.8129,hybrid,2023-07-29
PRD00403,USR01133,0.5318,content-based,2023-06-29
PRD02771,USR01251,0.5031,node-similarity,2023-05-24
PRD01345,USR00264,0.5995,pagerank,2024-08-24
PRD01382,USR01145,0.9706,collaborative,2025-08-05
PRD00282,USR01411,0.6004,node-similarity,2023-08-16
PRD01010,USR00760,0.7657,node-similarity,2025-08-07
PRD02073,USR00301,0.7266,collaborative,2023-07-27
PRD01771,USR00756,0.7458,content-based,2024-10-15
PRD01943,USR00926,0.7572,content-based,2023-11-04
PRD00409,USR00512,0.5647,node-similarity,2023-11-14
PRD01326,USR00682,0.9942,pagerank,2025-10-30
PRD01448,USR01166,0.8923,content-based,2024-09-02
PRD00493,USR01101,0.8197,collaborative,2025-06-15
PRD00670,USR00285,0.5168,hybrid,2025-06-05
PRD01126,USR00570,0.9856,content-based,2024-07-11
PRD02388,USR01365,0.7477,node-similarity,2025-02-24
PRD00966,USR01403,0.8763,hybrid,2023-08-08
PRD00052,USR01448,0.5368,node-similarity,2024-04-28
PRD00193,USR00701,0.5096,node-similarity,2023-12-13
PRD02015,USR00717,0.9535,hybrid,2023-05-03
PRD00822,USR00801,0.9726,hybrid,2024-05-03
PRD01711,USR01286,0.5175,content-based,2023-04-05
PRD01882,USR01032,0.6145,pagerank,2024-04-14
PRD01376,USR00508,0.9195,node-similarity,2023-09-07
PRD01743,USR00582,0.8085,hybrid,2024-10-19
PRD00093,USR00533,0.928,node-similarity,2023-08-17
PRD01542,USR00572,0.7151,content-based,2024-04-30
PRD00442,USR00261,0.9556,collaborative,2023-07-22
PRD02965,USR00440,0.5399,content-based,2025-06-20
PRD00158,USR01108,0.8398,hybrid,2023-04-13
PRD02259,USR01105,0.6613,node-similarity,2024-05-16
PRD01737,USR01023,0.6739,pagerank,2023-09-07
PRD00195,USR01352,0.742,collaborative,2024-05-05
PRD02670,USR01278,0.6116,hybrid,2023-08-13
PRD02614,USR01344,0.7469,pagerank,2024-04-22
PRD02437,USR01337,0.9244,node-similarity,2023-08-19
PRD01882,USR01081,0.6899,collaborative,2023-05-16
PRD01679,USR00080,0.5869,content-based,2025-08-26
PRD01709,USR01422,0.6552,hybrid,2025-11-04
PRD02327,USR01387,0.6002,content-based,2023-11-15
PRD02869,USR00447,0.5353,hybrid,2025-01-03
PRD00700,USR00370,0.7685,collaborative,2024-03-24
PRD01420,USR01110,0.9714,pagerank,2024-06-16
PRD02557,USR01469,0.7146,content-based,2024-06-01
PRD00705,USR01355,0.767,hybrid,2023-03-04
PRD01606,USR00054,0.753,pagerank,2025-02-21
PRD02150,USR00172,0.644,pagerank,2024-04-15
PRD01064,USR01348,0.7904,node-similarity,2024-12-03
PRD02836,USR01067,0.8371,content-based,2024-07-09
PRD02149,USR01014,0.615,collaborative,2025-11-06
PRD00347,USR01044,0.6015,content-based,2025-08-23
PRD02472,USR01462,0.5576,pagerank,2023-03-20
PRD01991,USR01471,0.6399,content-based,2023-10-20
PRD01762,USR00514,0.8725,pagerank,2025-07-27
PRD01012,USR01328,0.9049,collaborative,2025-10-25
PRD01753,USR00939,0.7795,content-based,2025-01-04
PRD00274,USR00164,0.837,node-similarity,2023-07-13
PRD01583,USR00914,0.6216,collaborative,2024-08-04
PRD01124,USR01088,0.902,hybrid,2023-03-04
PRD02066,USR00872,0.8671,hybrid,2025-05-17
PRD01846,USR00707,0.8278,collaborative,2024-12-02
PRD02044,USR01402,0.7754,pagerank,2024-09-28
PRD01975,USR00298,0.936,hybrid,2023-04-30
PRD00630,USR00994,0.7367,pagerank,2024-06-25
PRD01251,USR00714,0.7606,hybrid,2024-02-25
PRD01691,USR00921,0.901,node-similarity,2023-04-18
PRD01821,USR00395,0.5668,hybrid,2023-11-02
PRD02032,USR00584,0.8121,pagerank,2023-08-14
PRD01349,USR00660,0.9888,content-based,2025-05-26
PRD00205,USR00576,0.7092,hybrid,2024-08-20
PRD02190,USR00164,0.7443,pagerank,2025-08-30
PRD00009,USR00605,0.8811,pagerank,2023-01-03
PRD02205,USR00275,0.9434,node-similarity,2025-05-14
PRD02370,USR01078,0.7811,hybrid,2023-10-22
PRD02773,USR01153,0.9833,collaborative,2024-06-01
PRD01384,USR01018,0.7168,node-similarity,2025-01-08
PRD02558,USR01349,0.7268,content-based,2024-02-10
PRD02782,USR01069,0.5383,node-similarity,2023-12-26
PRD00739,USR00551,0.9617,node-similarity,2023-03-06
PRD00818,USR00039,0.913,content-based,2024-11-14
PRD02857,USR00750,0.6972,content-based,2023-12-05
PRD02717,USR00513,0.5067,content-based,2025-02-01
PRD00326,USR01428,0.9943,content-based,2023-12-09
PRD01730,USR00603,0.5991,collaborative,2024-07-08
PRD02404,USR01094,0.9843,content-based,2024-07-03
PRD02021,USR00118,0.5674,hybrid,2023-10-22
PRD02286,USR01097,0.8019,hybrid,2025-04-07
PRD02567,USR00992,0.7351,collaborative,2024-09-25
PRD02425,USR00083,0.7971,pagerank,2024-06-18
PRD01022,USR00649,0.5467,node-similarity,2025-08-05
PRD00532,USR00478,0.8518,content-based,2024-10-18
PRD00958,USR01463,0.7927,content-based,2023-08-08
PRD01079,USR00406,0.5934,node-similarity,2025-12-06
PRD00955,USR00079,0.7755,pagerank,2024-07-21
