sellerId,productId,listedAt,sellerPrice,isActive
SEL0030,PRD02783,2021-01-13,776.69,true
SEL0020,PRD01956,2022-03-13,380.46,true
SEL0016,PRD01064,2021-02-14,1101.17,true
SEL0024,PRD00343,2022-09-11,1843.54,true
SEL0022,PRD00759,2022-01-07,2186.11,true
SEL0010,PRD01432,2023-02-07,1533.51,true
SEL0017,PRD01345,2020-02-15,422.25,true
SEL0006,PRD02398,2023-04-13,2102.2,true
SEL0001,PRD02505,2020-07-09,1431.19,true
SEL0004,PRD00230,2020-12-15,1928.02,true
SEL0028,PRD02388,2023-10-25,1487.25,true
SEL0022,PRD00419,2023-05-17,1727.21,true
SEL0015,PRD02945,2021-04-22,1814.03,true
SEL0009,PRD02298,2024-03-29,1614.45,true
SEL0010,PRD00002,2024-10-31,301.89,true
SEL0002,PRD01735,2023-10-18,588.11,true
SEL0022,PRD01946,2024-09-07,129.36,true
SEL0003,PRD02184,2024-07-30,1266.72,true
SEL0026,PRD02437,2022-09-22,975.29,true
SEL0009,PRD01288,2020-04-22,414.08,true
SEL0018,PRD02580,2022-10-28,1287.16,true
SEL0022,PRD00178,2020-12-17,162.65,true
SEL0030,PRD01638,2023-10-04,1216.28,true
SEL0010,PRD02573,2024-08-25,2020.54,true
SEL0020,PRD02586,2024-04-05,1354.72,true
SEL0016,PRD01190,2021-01-04,1395.99,true
SEL0016,PRD02015,2023-04-30,2595.49,true
SEL0017,PRD00907,2020-01-20,1041.72,true
SEL0021,PRD00537,2020-08-01,954.14,true
SEL0007,PRD02082,2020-11-24,465.44,true
SEL0007,PRD00983,2020-12-11,815.85,true
SEL0023,PRD00150,2020-05-20,2803.53,true
SEL0007,PRD02250,2024-05-06,2427.09,true
SEL0021,PRD02105,2024-05-06,1985.85,true
SEL0013,PRD01910,2020-12-20,503.12,true
SEL0014,PRD00412,2020-05-10,710.78,true
SEL0010,PRD00787,2022-04-20,1226.32,true
SEL0016,PRD01342,2022-03-05,655.21,true
SEL0015,PRD02285,2023-01-17,2156.01,true
SEL0012,PRD01390,2021-03-04,864.93,true
SEL0030,PRD02179,2024-10-07,1226.68,true
SEL0021,PRD01054,2021-08-22,2716.85,true
SEL0023,PRD01599,2023-05-13,711.75,true
SEL0017,PRD02153,2021-02-15,646.77,true
SEL0007,PRD01167,2022-09-27,839.83,true
SEL0030,PRD01764,2023-02-06,1114.92,true
SEL0002,PRD00436,2024-10-24,1572.15,true
SEL0015,PRD00353,2020-04-28,443.52,true
SEL0024,PRD01770,2023-05-01,101.89,true
SEL0009,PRD00163,2022-03-21,1495.33,true
SEL0001,PRD00212,2020-10-25,1998.86,true
SEL0013,PRD02966,2021-09-12,1308.67,true
SEL0010,PRD00139,2022-08-23,2138.3,true
SEL0027,PRD01034,2024-10-19,1002.68,true
SEL0023,PRD00093,2021-10-12,1016.85,true
SEL0011,PRD00352,2021-01-26,2230.1,true
SEL0017,PRD00958,2023-12-24,204.34,true
SEL0030,PRD02422,2023-07-13,2493.68,true
SEL0019,PRD02348,2020-11-01,283.99,true
SEL0020,PRD00418,2020-04-30,399.4,true
SEL0018,PRD00174,2022-06-22,1988.04,true
SEL0028,PRD01522,2024-12-27,1328.7,true
SEL0025,PRD01326,2023-06-02,1859.67,true
SEL0021,PRD02454,2020-06-24,1535.09,true
SEL0006,PRD02107,2023-04-21,992.25,true
SEL0005,PRD00483,2024-05-18,2169.7,true
SEL0014,PRD02407,2024-09-23,1173.12,true
SEL0002,PRD00931,2022-12-24,990.14,true
SEL0009,PRD02012,2024-08-29,1720.81,true
SEL0005,PRD01678,2021-07-16,1102.78,true
SEL0003,PRD02955,2022-03-22,1986.54,true
SEL0021,PRD02652,2020-04-16,1806.86,true
SEL0014,PRD00089,2021-11-22,488.39,true
SEL0011,PRD00141,2024-12-15,211.18,true
SEL0024,PRD02554,2020-01-27,111.91,true
SEL0016,PRD02189,2024-05-07,1913.18,true
SEL0028,PRD00396,2023-11-30,1423.44,true
SEL0009,PRD00089,2023-11-04,578.61,true
SEL0015,PRD00084,2021-04-18,1991.24,true
SEL0022,PRD01904,2020-02-12,1254.43,true
SEL0005,PRD01620,2021-01-26,2467.31,true
SEL0010,PRD02754,2022-04-19,2397.43,true
SEL0013,PRD00622,2020-10-05,2399.11,true
SEL0021,PRD01834,2021-06-17,2369.55,true
SEL0006,PRD00384,2023-02-28,516.15,true
SEL0019,PRD00996,2024-02-22,455.19,true
SEL0007,PRD02816,2021-10-15,1164.82,true
SEL0001,PRD00308,2022-03-15,902.22,true
SEL0009,PRD02316,2022-06-26,125.1,true
SEL0003,PRD02417,2023-04-17,1382.96,true
SEL0016,PRD01340,2020-09-01,1564.78,true
SEL0003,PRD01035,2021-08-28,2475.78,true
SEL0001,PRD00788,2021-08-07,359.37,true
SEL0027,PRD01869,2021-10-15,1141.29,true
SEL0013,PRD01811,2021-02-16,1671.59,true
SEL0004,PRD02993,2020-08-05,960.88,true
SEL0004,PRD01906,2022-02-25,152.56,true
SEL0030,PRD00747,2022-06-20,1519.43,true
SEL0022,PRD00544,2022-04-28,1935.39,true
SEL0009,PRD00151,2023-06-23,1298.3,true
SEL0029,PRD02695,2022-01-20,525.77,true
SEL0028,PRD00340,2020-01-11,1592.85,true
SEL0029,PRD00827,2021-09-02,1707.74,true
SEL0002,PRD00242,2021-05-11,921.82,true
SEL0021,PRD01394,2021-03-06,2344.51,true
SEL0007,PRD00454,2023-07-24,1249.32,true
SEL0024,PRD00532,2020-10-22,907.91,true
SEL0012,PRD02387,2022-10-23,2152.01,true
SEL0012,PRD01954,2024-05-08,1572.89,true
SEL0019,PRD00369,2021-02-10,644.51,true
SEL0022,PRD01818,2023-09-25,1462.45,true
SEL0021,PRD02453,2021-11-30,371.44,true
SEL0028,PRD01813,2023-05-27,354.38,true
SEL0018,PRD00244,2022-03-10,582.77,true
SEL0020,PRD01566,2023-10-03,1156.86,true
SEL0009,PRD02139,2020-06-01,222.77,true
SEL0025,PRD02608,2024-09-28,596.54,true
SEL0020,PRD02019,2020-07-31,1805.83,true
SEL0003,PRD02788,2021-11-01,1888.33,true
SEL0027,PRD00691,2021-11-02,834.85,true
SEL0010,PRD00872,2021-07-24,2166.01,true
SEL0003,PRD00481,2020-11-23,875.09,true
SEL0018,PRD02997,2021-01-09,315.57,true
SEL0024,PRD00690,2023-04-17,674.31,true
SEL0012,PRD01273,2024-12-07,1194.77,true
SEL0002,PRD02643,2023-09-15,2263.83,true
SEL0010,PRD01018,2021-03-04,1990.58,true
SEL0005,PRD01314,2023-04-21,2265.91,true
SEL0021,PRD01202,2021-01-28,1389.21,true
SEL0023,PRD01132,2021-08-21,411.73,true
SEL0024,PRD02498,2021-01-10,1534.21,true
SEL0015,PRD02108,2023-08-26,541.64,true
SEL0027,PRD00101,2021-11-07,1644.91,true
SEL0001,PRD02246,2023-04-10,106.11,true
SEL0022,PRD02446,2023-12-25,19.7,true
SEL0024,PRD00216,2024-03-04,488.26,true
SEL0024,PRD00339,2022-04-10,946.57,true
SEL0015,PRD00659,2021-05-14,2069.91,true
SEL0007,PRD01647,2023-04-12,321.56,true
SEL0004,PRD00180,2022-08-08,1319.1,true
SEL0012,PRD00258,2021-10-11,1102.53,true
SEL0007,PRD01183,2023-07-11,2053.45,true
SEL0014,PRD01956,2024-12-25,379.42,true
SEL0010,PRD00293,2021-12-07,426.17,true
SEL0022,PRD00025,2024-12-26,633.41,true
SEL0014,PRD00392,2022-06-29,1462.48,true
SEL0011,PRD01679,2021-02-04,2119.8,true
SEL0018,PRD00158,2020-09-03,474.45,true
SEL0004,PRD02943,2021-10-29,1041.22,true
SEL0026,PRD00036,2020-01-11,1475.54,true
SEL0010,PRD00146,2023-04-27,1484.55,true
SEL0004,PRD00717,2024-12-04,347.06,true
SEL0019,PRD02349,2020-12-02,1646.1,true
SEL0005,PRD02801,2024-06-05,2016.81,true
SEL0013,PRD00452,2023-01-17,1033.84,true
SEL0012,PRD01799,2023-04-30,516.22,true
SEL0014,PRD01177,2020-09-26,1956.36,true
SEL0017,PRD02928,2022-10-24,748.73,true
SEL0015,PRD02308,2023-12-17,1809.5,true
SEL0021,PRD01260,2022-08-01,1259.28,true
SEL0006,PRD00808,2024-03-28,1404.16,true
SEL0025,PRD00997,2024-09-06,1671.18,true
SEL0023,PRD01282,2023-07-18,74.42,true
SEL0004,PRD00731,2021-04-11,517.78,true
SEL0001,PRD00207,2024-05-31,855.29,true
SEL0004,PRD02889,2020-11-28,2324.58,true
SEL0020,PRD00966,2021-07-27,46.37,true
SEL0012,PRD02809,2022-11-03,1747.51,true
SEL0005,PRD00570,2020-06-20,1163.09,true
SEL0028,PRD00344,2024-03-22,340.73,true
SEL0003,PRD00424,2020-03-30,2210.3,true
SEL0029,PRD00002,2023-12-06,346.67,true
SEL0019,PRD01408,2020-04-10,290.21,true
SEL0026,PRD01527,2023-05-16,1408.26,true
SEL0027,PRD00928,2021-12-01,194.51,true
SEL0004,PRD02912,2021-07-07,1760.43,true
SEL0001,PRD02247,2024-01-22,213.98,true
SEL0022,PRD01435,2020-09-21,1530.96,true
SEL0029,PRD02259,2022-03-14,1742.11,true
SEL0005,PRD00360,2022-09-17,583.58,true
SEL0024,PRD00068,2022-09-11,203.92,true
SEL0022,PRD02977,2021-11-11,1649.13,true
SEL0010,PRD02488,2023-06-21,1899.88,true
SEL0020,PRD02652,2023-01-23,2178.22,true
SEL0013,PRD00939,2023-03-11,273.89,true
SEL0001,PRD00194,2022-07-08,1987.84,true
SEL0010,PRD00338,2023-11-20,2057.04,true
SEL0022,PRD02286,2022-08-09,2025.7,true
SEL0029,PRD00299,2021-12-14,143.65,true
SEL0020,PRD01426,2020-04-17,1214.26,true
SEL0014,PRD01003,2024-03-30,412.17,true
SEL0010,PRD00452,2023-07-23,1099.9,true
SEL0027,PRD02910,2022-06-06,352.69,true
SEL0021,PRD01361,2021-03-31,683.79,true
SEL0010,PRD01286,2022-03-04,2273.68,true
SEL0029,PRD01413,2023-08-13,1753.82,true
SEL0030,PRD02792,2020-05-09,1712.04,true
SEL0021,PRD01654,2021-05-14,538.09,true
SEL0021,PRD01231,2024-03-30,123.63,true
SEL0007,PRD01306,2020-01-18,252.64,true
SEL0030,PRD02686,2021-12-23,2070.08,true
SEL0004,PRD00521,2022-08-09,1057.95,true
SEL0017,PRD02665,2023-12-28,726.6,true
SEL0005,PRD01723,2024-03-06,1948.41,true
SEL0017,PRD01508,2020-12-21,1533.33,true
SEL0001,PRD01392,2022-05-25,2623.01,true
SEL0001,PRD01367,2023-11-22,2168.25,true
SEL0019,PRD02998,2024-02-19,776.99,true
SEL0029,PRD02637,2020-05-11,418.28,true
SEL0025,PRD01116,2022-04-02,1804.05,true
SEL0013,PRD00847,2023-07-16,1023.17,true
SEL0012,PRD01675,2023-05-11,416.4,true
SEL0025,PRD02155,2022-06-27,2061.22,true
SEL0003,PRD02863,2023-06-27,703.87,true
SEL0023,PRD01693,2024-06-11,657.33,true
SEL0008,PRD02075,2023-02-28,33.76,true
SEL0028,PRD00478,2020-02-14,2144.84,true
SEL0002,PRD02232,2022-10-19,1597.53,true
SEL0002,PRD00718,2022-12-26,1256.67,true
SEL0008,PRD01719,2021-11-12,1085.62,true
SEL0001,PRD00174,2024-02-17,2141.37,true
SEL0008,PRD00264,2023-06-03,907.26,true
SEL0011,PRD01871,2023-02-13,231.58,true
SEL0018,PRD00652,2021-10-10,1296.46,true
SEL0028,PRD00577,2021-01-12,925.95,true
SEL0030,PRD02624,2022-02-11,1212.07,true
SEL0026,PRD00218,2022-07-18,1596.03,true
SEL0027,PRD02143,2022-03-08,384.7,true
SEL0012,PRD01667,2021-04-20,838.63,true
SEL0017,PRD00381,2020-07-02,2364.03,true
SEL0022,PRD02584,2022-03-05,1591.82,true
SEL0002,PRD02804,2023-05-30,432.57,true
SEL0028,PRD01810,2021-05-12,1948.6,true
SEL0017,PRD01519,2022-02-02,2146.23,true
SEL0016,PRD01892,2023-04-22,500.31,true
SEL0009,PRD02278,2021-06-05,217.67,true
SEL0001,PRD02140,2022-01-08,1801.95,true
SEL0027,PRD00739,2022-12-09,2306.53,true
SEL0020,PRD02163,2020-09-13,1991.43,true
SEL0014,PRD00027,2022-02-11,228.33,true
SEL0014,PRD02086,2020-11-22,2777.13,true
SEL0020,PRD02464,2024-04-17,1291.19,true
SEL0005,PRD02144,2020-12-30,1734.12,true
SEL0010,PRD00429,2024-08-02,1979.69,true
SEL0024,PRD02862,2023-07-02,2218.94,true
SEL0024,PRD01649,2022-11-03,1675.38,true
SEL0009,PRD00691,2022-12-14,999.61,true
SEL0017,PRD02794,2023-05-05,448.62,true
SEL0026,PRD02336,2022-12-11,1110.53,true
SEL0015,PRD02831,2020-11-12,773.8,true
SEL0004,PRD02481,2022-01-02,392.76,true
SEL0004,PRD02561,2022-01-14,263.43,true
SEL0016,PRD01787,2020-12-14,2066.47,true
SEL0013,PRD01896,2024-09-12,257.54,true
SEL0018,PRD02320,2020-10-07,37.87,true
SEL0014,PRD01426,2021-11-11,1251.38,true
SEL0029,PRD00271,2021-06-23,2081.77,true
SEL0012,PRD02485,2023-04-18,854.3,true
SEL0003,PRD01101,2021-02-13,758.7,true
SEL0020,PRD02435,2021-12-08,373.74,true
SEL0004,PRD02219,2023-03-26,2713.41,true
SEL0008,PRD00434,2024-11-21,840.47,true
SEL0012,PRD02812,2021-05-24,341.97,true
SEL0022,PRD02095,2024-01-18,1515.73,true
SEL0025,PRD01510,2021-06-22,2349.17,true
SEL0027,PRD00947,2023-10-01,95.34,true
SEL0002,PRD01742,2022-10-19,966.97,true
SEL0004,PRD02019,2021-08-05,1775.64,true
SEL0003,PRD02103,2024-10-23,961.04,true
SEL0020,PRD01910,2024-03-06,518.39,true
SEL0014,PRD01549,2023-09-30,792.87,true
SEL0016,PRD00415,2024-09-01,56.14,true
SEL0015,PRD02687,2022-01-16,1403.16,true
SEL0005,PRD01230,2024-10-18,298.66,true
SEL0002,PRD02513,2022-07-24,783.62,true
SEL0017,PRD01542,2020-08-09,738.17,true
SEL0008,PRD02682,2024-05-17,1747.32,true
SEL0019,PRD00943,2021-07-14,1292.73,true
SEL0009,PRD02726,2023-09-23,892.47,true
SEL0027,PRD00175,2020-04-09,2273.68,true
SEL0028,PRD00263,2023-01-09,2411.37,true
SEL0021,PRD00230,2020-01-20,2175.77,true
SEL0014,PRD00149,2021-01-31,1119.18,true
SEL0016,PRD02688,2023-12-27,2186.19,true
SEL0010,PRD00977,2024-03-28,598.09,true
SEL0027,PRD01133,2022-12-13,643.64,true
SEL0011,PRD02951,2022-05-27,1442.25,true
SEL0017,PRD01940,2023-05-18,1607.52,true
SEL0007,PRD01197,2024-08-09,2044.04,true
SEL0021,PRD01052,2023-02-08,2318.6,true
SEL0030,PRD01017,2023-01-16,26.95,true
SEL0003,PRD00819,2022-08-30,1421.99,true
SEL0017,PRD01928,2020-02-28,1871.51,true
SEL0022,PRD00779,2024-08-07,102.15,true
SEL0027,PRD00359,2021-07-26,1085.35,true
SEL0017,PRD00614,2022-03-04,697.67,true
SEL0014,PRD02840,2020-03-29,298.84,true
SEL0017,PRD00685,2023-12-28,326.76,true
SEL0016,PRD02537,2022-06-22,2836.04,true
SEL0009,PRD02638,2022-03-28,1319.25,true
SEL0025,PRD01405,2024-12-03,436.89,true
SEL0010,PRD00692,2020-01-01,1415.6,true
SEL0021,PRD00251,2022-12-27,1562.53,true
SEL0001,PRD00150,2020-05-08,2533.12,true
SEL0005,PRD01714,2020-01-09,866.3,true
SEL0006,PRD00255,2020-08-29,126.07,true
SEL0020,PRD00033,2024-06-08,259.39,true
SEL0018,PRD02286,2022-09-10,2732.35,true
SEL0024,PRD02996,2023-05-27,813.39,true
SEL0002,PRD01262,2020-11-30,1989.88,true
SEL0014,PRD02613,2024-09-27,1425.11,true
SEL0023,PRD01150,2021-12-16,2373.98,true
SEL0011,PRD00147,2023-07-23,2167.95,true
SEL0025,PRD00137,2023-12-11,325.81,true
SEL0022,PRD01203,2024-07-05,237.92,true
SEL0012,PRD02449,2020-10-16,837.63,true
SEL0006,PRD00257,2021-04-11,2511.55,true
SEL0027,PRD01339,2024-05-23,435.46,true
SEL0016,PRD01694,2021-06-20,2328.6,true
SEL0028,PRD01018,2021-12-04,2288.61,true
SEL0005,PRD01497,2022-05-10,1478.38,true
SEL0030,PRD02640,2022-11-09,2471.87,true
SEL0027,PRD00829,2023-11-11,2105.59,true
SEL0002,PRD00510,2024-05-24,1492.04,true
SEL0027,PRD01968,2021-09-18,1584.02,true
SEL0021,PRD01728,2024-12-16,919.6,true
SEL0004,PRD01173,2023-12-04,868.79,true
SEL0019,PRD02108,2021-09-18,548.42,true
SEL0017,PRD02864,2023-07-06,565.34,true
SEL0009,PRD01966,2023-08-15,351.2,true
SEL0021,PRD02650,2023-03-18,2038.24,true
SEL0014,PRD02985,2020-07-19,2005.05,true
SEL0011,PRD01539,2023-02-06,1796.79,true
SEL0022,PRD02608,2022-03-29,522.99,true
SEL0025,PRD00263,2024-12-04,2354.19,true
SEL0022,PRD00480,2022-01-19,1984.4,true
SEL0001,PRD00353,2023-07-24,356.36,true
SEL0028,PRD01865,2020-01-29,1491.67,true
SEL0022,PRD00067,2024-10-28,1194.11,true
SEL0007,PRD02626,2021-04-10,11.49,true
SEL0019,PRD00372,2020-07-30,1586.41,true
SEL0017,PRD02564,2022-05-11,2089.04,true
SEL0008,PRD00491,2024-04-09,171.56,true
SEL0017,PRD00861,2023-06-04,48.39,true
SEL0015,PRD00147,2020-07-04,2022.18,true
SEL0004,PRD01750,2020-06-25,622.04,true
SEL0020,PRD02925,2024-01-21,2203.6,true
SEL0019,PRD01218,2020-12-12,464.45,true
SEL0008,PRD01331,2024-03-19,781.33,true
SEL0012,PRD00971,2022-07-10,601.31,true
SEL0010,PRD00637,2020-02-28,1193.68,true
SEL0013,PRD01465,2023-07-01,1831.75,true
SEL0019,PRD01328,2023-08-27,2594.82,true
SEL0009,PRD00015,2023-01-29,598.39,true
SEL0024,PRD02399,2023-04-06,1814.17,true
SEL0020,PRD00638,2023-09-02,1102.47,true
SEL0005,PRD00473,2023-08-13,23.8,true
SEL0010,PRD02373,2024-05-02,2757.89,true
SEL0023,PRD02972,2022-05-22,1661.77,true
SEL0001,PRD02068,2021-04-26,1969.36,true
SEL0023,PRD01961,2022-09-06,1920.14,true
SEL0027,PRD01389,2020-08-20,2225.92,true
SEL0030,PRD02052,2021-04-13,1735.26,true
SEL0021,PRD02417,2021-11-18,1445.43,true
SEL0027,PRD02402,2020-06-09,178.17,true
SEL0006,PRD01592,2021-04-05,1588.81,true
SEL0024,PRD01711,2021-08-12,1320.61,true
SEL0012,PRD01207,2021-06-12,2181.66,true
SEL0021,PRD01989,2020-01-25,990.76,true
SEL0028,PRD01307,2021-08-17,2198.7,true
SEL0018,PRD02239,2024-10-31,1409.63,true
SEL0008,PRD02652,2024-01-30,1955.17,true
SEL0019,PRD00495,2022-07-02,1842.43,true
SEL0017,PRD02843,2023-03-05,777.64,true
SEL0030,PRD01988,2024-10-21,1884.71,true
SEL0007,PRD02156,2020-10-22,1532.81,true
SEL0015,PRD01445,2023-04-03,2000.49,true
SEL0030,PRD01853,2022-02-09,1499.02,true
SEL0002,PRD01908,2023-03-23,749.98,true
SEL0003,PRD00186,2024-09-11,1793.87,true
SEL0023,PRD00947,2020-08-11,88.95,true
SEL0019,PRD00647,2023-04-05,2150.24,true
SEL0008,PRD00833,2023-07-08,930.7,true
SEL0024,PRD02761,2021-03-19,2293.6,true
SEL0017,PRD01989,2020-12-13,913.84,true
SEL0026,PRD01017,2023-08-31,24.07,true
SEL0017,PRD01357,2024-03-14,2167.46,true
SEL0010,PRD02647,2024-06-19,1861.8,true
SEL0003,PRD00434,2024-08-08,838.54,true
SEL0027,PRD01526,2022-09-24,1490.34,true
SEL0024,PRD01881,2021-04-02,2858.05,true
SEL0029,PRD01674,2023-01-22,2473.21,true
SEL0012,PRD00199,2023-11-19,669.79,true
SEL0011,PRD00395,2020-09-09,261.21,true
SEL0010,PRD01895,2024-07-28,1574.99,true
SEL0017,PRD01801,2024-03-11,1762.41,true
SEL0030,PRD00077,2023-08-31,300.46,true
SEL0025,PRD00813,2020-01-03,184.38,true
SEL0008,PRD01397,2023-09-13,2080.75,true
SEL0022,PRD01945,2021-10-26,2211.46,true
SEL0015,PRD02602,2020-12-19,535.38,true
SEL0008,PRD00528,2021-07-26,1995.64,true
SEL0026,PRD02256,2022-10-05,1201.79,true
SEL0023,PRD02067,2021-05-05,1933.7,true
SEL0025,PRD00154,2024-01-09,2449.37,true
SEL0029,PRD00605,2023-05-29,340.96,true
SEL0024,PRD02638,2023-12-03,1260.31,true
SEL0012,PRD02230,2021-01-11,632.98,true
SEL0003,PRD01212,2024-03-20,210.64,true
SEL0004,PRD01908,2024-11-24,853.13,true
SEL0006,PRD01924,2020-03-04,1551.87,true
SEL0019,PRD00479,2021-03-05,840.43,true
SEL0016,PRD00513,2020-08-20,1210.87,true
SEL0005,PRD02808,2023-01-13,1359.01,true
SEL0001,PRD01777,2023-05-28,1971.36,true
SEL0028,PRD02208,2022-10-31,909.48,true
SEL0009,PRD01030,2023-01-22,2225.86,true
SEL0010,PRD02498,2021-05-11,1483.02,true
SEL0007,PRD00810,2020-10-01,1710.53,true
SEL0014,PRD00720,2021-07-24,2341.81,true
SEL0018,PRD00127,2022-08-07,1617.16,true
SEL0029,PRD01870,2021-08-05,695.05,true
SEL0027,PRD02089,2023-10-21,897.71,true
SEL0019,PRD00867,2024-10-19,621.81,true
SEL0005,PRD02059,2022-09-28,1838.59,true
SEL0009,PRD02878,2021-05-18,526.91,true
SEL0025,PRD01187,2020-10-07,2288.54,true
SEL0002,PRD01355,2020-02-04,329.07,true
SEL0002,PRD02390,2024-08-29,421.41,true
SEL0002,PRD02291,2023-07-15,1552.1,true
SEL0028,PRD02869,2021-08-06,1542.04,true
SEL0007,PRD01851,2024-07-18,1213.63,true
SEL0001,PRD02491,2021-01-02,13.65,true
SEL0021,PRD01573,2024-05-12,1341.96,true
SEL0011,PRD02857,2023-11-08,1081.9,true
SEL0021,PRD00664,2022-05-22,1613.75,true
SEL0012,PRD00343,2022-01-20,2333.95,true
SEL0003,PRD02143,2023-01-19,478.29,true
SEL0029,PRD02912,2020-12-30,1795.6,true
SEL0017,PRD01850,2020-03-06,1512.56,true
SEL0003,PRD00892,2022-05-29,335.07,true
SEL0003,PRD00886,2023-05-19,1898.87,true
SEL0026,PRD00698,2021-03-02,1580.09,true
SEL0007,PRD02403,2023-10-26,16.37,true
SEL0015,PRD02933,2021-07-27,906.82,true
SEL0022,PRD02640,2021-08-16,2122.95,true
SEL0030,PRD00658,2020-10-26,805.03,true
SEL0021,PRD02814,2023-09-12,821.17,true
SEL0028,PRD01847,2024-07-22,1164.1,true
SEL0014,PRD00031,2022-07-04,1816.32,true
SEL0013,PRD01191,2021-08-14,2014.79,true
SEL0005,PRD00015,2022-07-18,431.41,true
SEL0016,PRD00422,2021-04-18,768.77,true
SEL0012,PRD02764,2023-03-18,2285.02,true
SEL0024,PRD00962,2021-05-20,902.2,true
SEL0018,PRD02542,2023-04-09,2201.88,true
SEL0004,PRD00364,2022-11-06,2534.58,true
SEL0024,PRD02776,2024-11-21,708.8,true
SEL0009,PRD00522,2021-02-12,2064.47,true
SEL0029,PRD00415,2023-09-03,43.94,true
SEL0030,PRD00575,2021-12-24,2339.07,true
SEL0009,PRD02101,2023-05-05,1808.67,true
SEL0009,PRD01620,2022-04-02,2655.62,true
SEL0010,PRD01583,2024-01-06,861.27,true
SEL0001,PRD01487,2022-07-13,776.48,true
SEL0003,PRD02330,2021-06-30,2192.75,true
SEL0005,PRD01378,2021-07-20,556.46,true
SEL0021,PRD01307,2023-09-24,1920.84,true
SEL0018,PRD01493,2024-02-28,2437.57,true
SEL0003,PRD00325,2022-01-08,283.8,true
SEL0019,PRD01087,2022-07-11,2484.77,true
SEL0027,PRD01531,2024-10-29,1416.51,true
SEL0001,PRD02813,2021-08-29,1304.99,true
SEL0028,PRD01520,2021-03-17,1471.98,true
SEL0006,PRD01397,2021-09-07,2503.55,true
SEL0005,PRD02053,2023-02-24,1403.37,true
SEL0008,PRD02892,2020-11-09,1833.09,true
SEL0006,PRD02334,2022-09-09,2301.89,true
SEL0023,PRD01186,2024-05-05,1750.42,true
SEL0027,PRD01322,2022-07-23,2450.03,true
SEL0023,PRD02607,2023-02-09,1408.18,true
SEL0027,PRD00810,2021-02-28,2130.83,true
SEL0006,PRD00147,2020-07-23,2092.97,true
SEL0020,PRD01861,2022-03-19,2856.07,true
SEL0022,PRD02454,2022-07-04,1613.04,true
SEL0007,PRD00159,2020-11-30,615.09,true
SEL0029,PRD01732,2022-05-19,1877.67,true
SEL0024,PRD02640,2024-11-27,2586.03,true
SEL0012,PRD00999,2022-01-16,1847.87,true
SEL0022,PRD02277,2020-06-05,2569.22,true
SEL0028,PRD02372,2024-08-21,1854.88,true
SEL0027,PRD01904,2023-06-21,1693.45,true
SEL0022,PRD01815,2020-11-20,1163.93,true
SEL0017,PRD01640,2023-02-14,1896.5,true
SEL0021,PRD00965,2023-02-13,1422.18,true
SEL0012,PRD01413,2020-09-04,1806.75,true
SEL0004,PRD00120,2024-05-10,480.77,true
SEL0019,PRD01004,2021-05-31,80.35,true
SEL0015,PRD00967,2020-04-10,1950.55,true
SEL0018,PRD00027,2021-06-16,245.17,true
SEL0001,PRD02166,2020-07-07,1967.78,true
SEL0016,PRD00526,2024-10-03,1171.02,true
SEL0009,PRD01764,2020-01-29,896.12,true
SEL0025,PRD00500,2020-07-01,1335.34,true
SEL0030,PRD01702,2021-04-27,2541.54,true
SEL0004,PRD00267,2020-02-23,2168.47,true
SEL0030,PRD02088,2021-07-01,1554.46,true
SEL0011,PRD01870,2023-12-09,797.65,true
SEL0029,PRD00788,2024-10-29,417.93,true
SEL0026,PRD00919,2024-09-02,2784.47,true
SEL0004,PRD00608,2021-05-27,1267.03,true
SEL0026,PRD01172,2022-10-02,1716.91,true
SEL0019,PRD01632,2021-07-19,1503.92,true
SEL0014,PRD00357,2024-08-23,106.71,true
SEL0004,PRD00112,2020-08-21,2188.93,true
SEL0006,PRD02352,2022-06-26,1547.2,true
SEL0004,PRD01867,2023-09-20,2050.97,true
SEL0001,PRD01121,2021-01-19,2285.75,true
SEL0004,PRD00286,2021-01-23,564.39,true
SEL0015,PRD01328,2020-01-15,2803.23,true
SEL0007,PRD00299,2023-07-27,136.72,true
SEL0014,PRD02927,2024-12-13,1428.42,true
SEL0016,PRD00925,2021-11-29,2720.84,true
SEL0022,PRD02534,2023-06-17,399.26,true
SEL0029,PRD01960,2022-09-04,1925.85,true
SEL0028,PRD00466,2022-05-28,1939.56,true
SEL0010,PRD00242,2024-06-12,882.26,true
SEL0013,PRD00729,2021-10-18,576.06,true
SEL0007,PRD01047,2022-01-06,1464.46,true
SEL0020,PRD01938,2020-10-12,1809.11,true
SEL0024,PRD02770,2020-03-04,2176.47,true
SEL0020,PRD00797,2022-10-10,2209.57,true
SEL0019,PRD01425,2024-07-29,2459.1,true
SEL0013,PRD02955,2022-12-31,2360.28,true
SEL0027,PRD02303,2021-02-15,1622.67,true
SEL0022,PRD01294,2020-02-05,1139.04,true
SEL0018,PRD00512,2024-03-23,2619.8,true
SEL0030,PRD00693,2022-10-15,100.78,true
SEL0022,PRD00979,2022-03-24,208.04,true
SEL0023,PRD01661,2021-12-22,2874.39,true
SEL0016,PRD01631,2020-05-18,1955.04,true
SEL0026,PRD00177,2022-01-07,2509.74,true
SEL0027,PRD02043,2020-12-20,274.18,true
SEL0029,PRD02044,2024-07-28,1175.36,true
SEL0030,PRD00805,2021-10-26,960.41,true
