productId,categoryId,assignedAt,isPrimary,rank
PRD01451,CAT0061,2023-05-21,true,1
PRD01452,CAT0061,2024-07-01,true,1
PRD01453,CAT0061,2021-12-12,true,1
PRD01453,CAT0047,2024-04-21,false,3
PRD01454,CAT0061,2019-01-23,true,1
PRD01455,CAT0061,2020-02-26,true,1
PRD01456,CAT0061,2022-08-03,true,1
PRD01457,CAT0061,2020-06-23,true,1
PRD01457,CAT0130,2022-04-07,false,2
PRD01458,CAT0061,2020-09-13,true,1
PRD01458,CAT0058,2022-04-27,false,5
PRD01459,CAT0061,2019-05-06,true,1
PRD01460,CAT0061,2022-08-11,true,1
PRD01461,CAT0061,2019-06-20,true,1
PRD01461,CAT0105,2020-03-06,false,5
PRD01462,CAT0061,2020-11-04,true,1
PRD01463,CAT0061,2021-03-05,true,1
PRD01463,CAT0036,2025-08-25,false,5
PRD01464,CAT0061,2021-02-07,true,1
PRD01465,CAT0061,2022-10-04,true,1
PRD01465,CAT0095,2021-04-23,false,5
PRD01466,CAT0061,2020-08-20,true,1
PRD01467,CAT0061,2022-10-07,true,1
PRD01468,CAT0061,2023-04-21,true,1
PRD01469,CAT0061,2021-09-18,true,1
PRD01469,CAT0011,2021-09-24,false,5
PRD01470,CAT0061,2024-10-02,true,1
PRD01471,CAT0061,2022-04-27,true,1
PRD01472,CAT0061,2023-12-12,true,1
PRD01473,CAT0061,2023-01-21,true,1
PRD01474,CAT0061,2020-01-27,true,1
PRD01474,CAT0015,2024-07-30,false,4
PRD01475,CAT0061,2022-07-26,true,1
PRD01476,CAT0061,2020-10-08,true,1
PRD01477,CAT0061,2020-03-07,true,1
PRD01477,CAT0085,2022-05-18,false,2
PRD01478,CAT0061,2023-06-18,true,1
PRD01479,CAT0061,2022-09-30,true,1
PRD01480,CAT0061,2023-05-20,true,1
PRD01481,CAT0062,2022-10-14,true,1
PRD01482,CAT0062,2020-03-04,true,1
PRD01482,CAT0019,2021-04-09,false,3
PRD01483,CAT0062,2020-08-26,true,1
PRD01484,CAT0062,2024-10-29,true,1
PRD01484,CAT0070,2021-11-21,false,3
PRD01485,CAT0062,2022-08-22,true,1
PRD01486,CAT0062,2021-11-04,true,1
PRD01487,CAT0062,2023-06-28,true,1
PRD01488,CAT0062,2023-01-05,true,1
PRD01489,CAT0062,2022-12-26,true,1
PRD01489,CAT0129,2023-08-18,false,4
PRD01490,CAT0062,2021-12-05,true,1
PRD01491,CAT0062,2022-10-07,true,1
PRD01492,CAT0062,2019-06-29,true,1
PRD01493,CAT0062,2019-07-26,true,1
PRD01494,CAT0062,2024-04-29,true,1
PRD01495,CAT0062,2022-03-28,true,1
PRD01496,CAT0062,2022-06-01,true,1
PRD01497,CAT0062,2019-01-05,true,1
PRD01498,CAT0062,2020-08-21,true,1
PRD01499,CAT0062,2019-05-24,true,1
PRD01500,CAT0062,2023-02-07,true,1
PRD01501,CAT0062,2019-07-18,true,1
PRD01502,CAT0062,2020-06-27,true,1
PRD01502,CAT0005,2022-02-06,false,2
PRD01503,CAT0062,2024-07-28,true,1
PRD01504,CAT0062,2021-03-05,true,1
PRD01504,CAT0129,2021-01-05,false,4
PRD01505,CAT0062,2021-07-30,true,1
PRD01505,CAT0057,2022-04-26,false,3
PRD01506,CAT0062,2023-05-06,true,1
PRD01507,CAT0062,2024-03-19,true,1
PRD01508,CAT0062,2022-11-16,true,1
PRD01508,CAT0127,2021-07-13,false,4
PRD01509,CAT0062,2021-08-16,true,1
PRD01510,CAT0062,2020-02-19,true,1
PRD01511,CAT0062,2020-08-13,true,1
PRD01512,CAT0062,2024-01-13,true,1
PRD01513,CAT0063,2020-03-01,true,1
PRD01514,CAT0063,2020-08-10,true,1
PRD01515,CAT0063,2021-10-15,true,1
PRD01515,CAT0092,2025-10-31,false,4
PRD01516,CAT0063,2019-03-13,true,1
PRD01517,CAT0063,2019-11-20,true,1
PRD01518,CAT0063,2024-06-14,true,1
PRD01519,CAT0063,2020-07-15,true,1
PRD01519,CAT0029,2020-12-27,false,4
PRD01520,CAT0063,2022-05-18,true,1
PRD01521,CAT0063,2022-06-23,true,1
PRD01522,CAT0063,2024-10-07,true,1
PRD01523,CAT0063,2019-03-05,true,1
PRD01523,CAT0077,2024-07-27,false,2
PRD01524,CAT0063,2019-03-16,true,1
PRD01525,CAT0063,2019-10-16,true,1
PRD01526,CAT0063,2024-12-27,true,1
PRD01526,CAT0001,2025-07-19,false,2
PRD01527,CAT0063,2021-10-07,true,1
PRD01528,CAT0063,2024-06-07,true,1
PRD01529,CAT0063,2024-06-28,true,1
PRD01529,CAT0086,2021-01-25,false,4
PRD01530,CAT0063,2023-06-01,true,1
PRD01530,CAT0049,2025-07-14,false,3
PRD01531,CAT0063,2019-08-22,true,1
PRD01532,CAT0063,2021-09-23,true,1
PRD01533,CAT0063,2022-05-07,true,1
PRD01533,CAT0078,2020-03-24,false,2
PRD01534,CAT0063,2020-10-10,true,1
PRD01534,CAT0088,2024-10-05,false,3
PRD01535,CAT0063,2022-06-25,true,1
PRD01535,CAT0018,2023-01-26,false,4
PRD01536,CAT0063,2023-02-02,true,1
PRD01537,CAT0063,2019-12-14,true,1
PRD01537,CAT0005,2022-10-26,false,3
PRD01538,CAT0063,2019-12-06,true,1
PRD01539,CAT0063,2024-12-06,true,1
PRD01540,CAT0063,2023-10-07,true,1
PRD01541,CAT0063,2023-12-02,true,1
PRD01542,CAT0063,2022-04-17,true,1
PRD01543,CAT0063,2024-08-16,true,1
PRD01544,CAT0063,2021-04-04,true,1
PRD01545,CAT0064,2021-04-24,true,1
PRD01546,CAT0064,2020-09-09,true,1
PRD01546,CAT0073,2025-11-11,false,2
PRD01547,CAT0064,2023-07-23,true,1
PRD01548,CAT0064,2022-12-23,true,1
PRD01548,CAT0001,2025-11-20,false,5
PRD01549,CAT0064,2019-05-17,true,1
PRD01549,CAT0078,2024-04-07,false,2
PRD01550,CAT0064,2024-10-11,true,1
PRD01551,CAT0064,2019-08-21,true,1
PRD01552,CAT0064,2020-11-01,true,1
PRD01553,CAT0064,2021-07-24,true,1
PRD01554,CAT0064,2020-06-14,true,1
PRD01555,CAT0064,2023-05-17,true,1
PRD01556,CAT0064,2021-08-05,true,1
PRD01556,CAT0100,2023-02-21,false,3
PRD01557,CAT0064,2022-09-29,true,1
PRD01558,CAT0064,2024-09-12,true,1
PRD01559,CAT0064,2020-12-20,true,1
PRD01559,CAT0068,2022-03-23,false,5
PRD01560,CAT0064,2023-11-04,true,1
PRD01561,CAT0064,2022-06-03,true,1
PRD01562,CAT0064,2024-01-09,true,1
PRD01563,CAT0064,2024-07-02,true,1
PRD01563,CAT0039,2022-10-17,false,5
PRD01564,CAT0064,2020-10-04,true,1
PRD01565,CAT0064,2020-11-05,true,1
PRD01566,CAT0064,2019-12-22,true,1
PRD01566,CAT0036,2023-06-06,false,2
PRD01567,CAT0064,2023-05-31,true,1
PRD01567,CAT0104,2023-03-28,false,5
PRD01568,CAT0064,2019-03-24,true,1
PRD01569,CAT0064,2020-09-04,true,1
PRD01570,CAT0064,2021-10-30,true,1
PRD01571,CAT0064,2019-04-21,true,1
PRD01572,CAT0064,2023-07-24,true,1
PRD01573,CAT0065,2024-11-15,true,1
PRD01573,CAT0022,2024-10-25,false,2
PRD01574,CAT0065,2021-03-28,true,1
PRD01575,CAT0065,2021-06-30,true,1
PRD01576,CAT0065,2024-11-09,true,1
PRD01577,CAT0065,2019-10-17,true,1
PRD01577,CAT0087,2020-07-11,false,3
PRD01578,CAT0065,2022-08-03,true,1
PRD01579,CAT0065,2020-11-24,true,1
PRD01579,CAT0114,2023-01-11,false,5
PRD01580,CAT0065,2023-11-21,true,1
PRD01580,CAT0077,2020-08-26,false,4
PRD01581,CAT0065,2020-08-25,true,1
PRD01582,CAT0065,2022-03-28,true,1
PRD01582,CAT0107,2023-07-14,false,5
PRD01583,CAT0065,2020-09-26,true,1
PRD01584,CAT0065,2023-06-07,true,1
PRD01584,CAT0104,2023-05-01,false,3
PRD01585,CAT0065,2019-04-20,true,1
PRD01586,CAT0065,2019-04-21,true,1
PRD01587,CAT0065,2022-06-05,true,1
PRD01588,CAT0065,2023-05-31,true,1
PRD01589,CAT0065,2019-02-11,true,1
PRD01590,CAT0065,2023-01-02,true,1
PRD01591,CAT0065,2021-06-11,true,1
PRD01591,CAT0056,2025-05-22,false,3
PRD01592,CAT0065,2024-03-08,true,1
PRD01593,CAT0065,2023-03-22,true,1
PRD01594,CAT0065,2021-07-07,true,1
PRD01595,CAT0065,2024-05-26,true,1
PRD01596,CAT0065,2021-01-29,true,1
PRD01597,CAT0065,2020-12-22,true,1
PRD01598,CAT0065,2020-11-22,true,1
PRD01599,CAT0065,2022-07-01,true,1
PRD01600,CAT0065,2019-10-23,true,1
PRD01600,CAT0126,2024-08-15,false,2
PRD01601,CAT0065,2020-07-01,true,1
PRD01602,CAT0065,2024-08-29,true,1
PRD01602,CAT0028,2021-10-15,false,4
PRD01603,CAT0066,2024-03-05,true,1
PRD01604,CAT0066,2022-03-19,true,1
PRD01605,CAT0066,2024-08-30,true,1
PRD01605,CAT0080,2020-06-01,false,5
PRD01606,CAT0066,2020-05-13,true,1
PRD01606,CAT0118,2023-11-22,false,5
PRD01607,CAT0066,2020-01-05,true,1
PRD01608,CAT0066,2022-04-20,true,1
PRD01609,CAT0066,2023-10-09,true,1
PRD01610,CAT0066,2021-02-07,true,1
PRD01610,CAT0101,2025-08-23,false,4
PRD01611,CAT0066,2024-11-02,true,1
PRD01611,CAT0097,2021-10-16,false,4
PRD01612,CAT0066,2024-02-28,true,1
PRD01612,CAT0100,2023-11-24,false,5
PRD01613,CAT0066,2021-03-06,true,1
PRD01614,CAT0066,2023-09-14,true,1
PRD01615,CAT0066,2019-10-12,true,1
PRD01616,CAT0066,2019-04-15,true,1
PRD01617,CAT0066,2020-03-30,true,1
PRD01618,CAT0066,2020-06-11,true,1
PRD01619,CAT0066,2024-06-03,true,1
PRD01620,CAT0066,2022-05-11,true,1
PRD01621,CAT0066,2024-06-03,true,1
PRD01621,CAT0108,2024-03-17,false,3
PRD01622,CAT0066,2019-03-09,true,1
PRD01623,CAT0066,2020-09-10,true,1
PRD01624,CAT0066,2021-03-01,true,1
PRD01625,CAT0066,2024-07-06,true,1
PRD01626,CAT0066,2023-06-27,true,1
PRD01627,CAT0066,2021-09-26,true,1
PRD01628,CAT0066,2019-10-23,true,1
PRD01628,CAT0121,2023-09-17,false,5
PRD01629,CAT0066,2020-07-17,true,1
PRD01630,CAT0066,2022-09-04,true,1
PRD01631,CAT0066,2021-07-14,true,1
PRD01632,CAT0067,2019-10-05,true,1
PRD01632,CAT0005,2023-06-29,false,4
PRD01633,CAT0067,2023-08-30,true,1
PRD01633,CAT0091,2024-01-30,false,3
PRD01634,CAT0067,2022-04-03,true,1
PRD01635,CAT0067,2019-07-16,true,1
PRD01636,CAT0067,2019-06-10,true,1
PRD01636,CAT0081,2020-12-25,false,2
PRD01637,CAT0067,2023-06-23,true,1
PRD01638,CAT0067,2023-07-27,true,1
PRD01638,CAT0012,2023-07-17,false,3
PRD01639,CAT0067,2021-12-05,true,1
PRD01639,CAT0129,2020-12-15,false,4
PRD01640,CAT0067,2024-11-26,true,1
PRD01641,CAT0067,2021-10-05,true,1
PRD01641,CAT0096,2025-06-26,false,2
PRD01642,CAT0067,2020-11-21,true,1
PRD01642,CAT0106,2024-05-18,false,5
PRD01643,CAT0067,2019-06-27,true,1
PRD01643,CAT0047,2025-11-19,false,2
PRD01644,CAT0067,2021-11-19,true,1
PRD01645,CAT0067,2023-06-02,true,1
PRD01646,CAT0067,2023-11-15,true,1
PRD01647,CAT0067,2020-01-23,true,1
PRD01648,CAT0067,2024-05-29,true,1
PRD01649,CAT0067,2023-02-07,true,1
PRD01650,CAT0067,2021-02-09,true,1
PRD01651,CAT0067,2019-12-22,true,1
PRD01652,CAT0067,2019-10-10,true,1
PRD01653,CAT0067,2021-06-21,true,1
PRD01653,CAT0097,2024-05-10,false,4
PRD01654,CAT0067,2022-03-12,true,1
PRD01655,CAT0067,2022-03-04,true,1
PRD01656,CAT0067,2022-02-28,true,1
PRD01656,CAT0060,2023-04-21,false,3
PRD01657,CAT0067,2023-10-29,true,1
PRD01658,CAT0067,2024-03-22,true,1
PRD01659,CAT0067,2022-01-03,true,1
PRD01660,CAT0067,2023-06-09,true,1
PRD01661,CAT0067,2019-09-22,true,1
PRD01661,CAT0085,2023-12-05,false,5
PRD01662,CAT0068,2019-11-12,true,1
PRD01663,CAT0068,2019-01-14,true,1
PRD01664,CAT0068,2023-04-18,true,1
PRD01665,CAT0068,2019-08-24,true,1
PRD01666,CAT0068,2024-09-25,true,1
PRD01667,CAT0068,2023-10-19,true,1
PRD01668,CAT0068,2019-11-08,true,1
PRD01669,CAT0068,2020-10-07,true,1
PRD01670,CAT0068,2023-04-10,true,1
PRD01671,CAT0068,2022-03-10,true,1
PRD01672,CAT0068,2024-04-13,true,1
PRD01672,CAT0116,2023-04-12,false,2
PRD01673,CAT0068,2020-09-04,true,1
PRD01674,CAT0068,2024-08-01,true,1
PRD01675,CAT0068,2020-07-02,true,1
PRD01676,CAT0068,2024-07-25,true,1
PRD01676,CAT0029,2024-10-16,false,4
PRD01677,CAT0068,2023-06-08,true,1
PRD01678,CAT0068,2020-09-16,true,1
PRD01678,CAT0075,2024-03-03,false,5
PRD01679,CAT0068,2022-07-11,true,1
PRD01680,CAT0068,2021-12-27,true,1
PRD01680,CAT0109,2023-04-26,false,4
PRD01681,CAT0068,2021-07-16,true,1
PRD01682,CAT0068,2019-04-03,true,1
PRD01683,CAT0068,2024-11-10,true,1
PRD01684,CAT0068,2022-05-28,true,1
PRD01685,CAT0068,2022-12-19,true,1
PRD01686,CAT0068,2024-02-05,true,1
PRD01686,CAT0017,2023-11-03,false,5
PRD01687,CAT0068,2024-01-26,true,1
PRD01688,CAT0068,2024-04-04,true,1
PRD01689,CAT0068,2024-12-08,true,1
PRD01689,CAT0109,2020-12-09,false,3
PRD01690,CAT0068,2019-03-29,true,1
PRD01690,CAT0059,2021-10-22,false,5
PRD01691,CAT0068,2023-07-08,true,1
PRD01691,CAT0024,2024-06-03,false,4
PRD01692,CAT0068,2024-08-07,true,1
PRD01692,CAT0116,2024-05-29,false,5
PRD01693,CAT0069,2023-04-20,true,1
PRD01694,CAT0069,2023-08-01,true,1
PRD01695,CAT0069,2024-08-08,true,1
PRD01695,CAT0021,2025-05-29,false,4
PRD01696,CAT0069,2021-07-18,true,1
PRD01697,CAT0069,2023-11-06,true,1
PRD01697,CAT0113,2023-11-10,false,2
PRD01698,CAT0069,2019-12-23,true,1
PRD01699,CAT0069,2022-07-18,true,1
PRD01700,CAT0069,2021-06-12,true,1
PRD01701,CAT0069,2022-03-05,true,1
PRD01702,CAT0069,2019-08-28,true,1
PRD01703,CAT0069,2020-09-16,true,1
PRD01703,CAT0026,2024-04-17,false,3
PRD01704,CAT0069,2023-11-10,true,1
PRD01705,CAT0069,2023-09-16,true,1
PRD01706,CAT0069,2020-10-27,true,1
PRD01707,CAT0069,2024-02-07,true,1
PRD01708,CAT0069,2024-08-27,true,1
PRD01709,CAT0069,2021-09-05,true,1
PRD01709,CAT0046,2024-04-02,false,3
PRD01710,CAT0069,2024-07-08,true,1
PRD01710,CAT0106,2025-10-17,false,3
PRD01711,CAT0069,2022-06-01,true,1
PRD01711,CAT0129,2020-10-19,false,3
PRD01712,CAT0069,2019-07-09,true,1
PRD01712,CAT0122,2025-01-12,false,3
PRD01713,CAT0069,2023-09-25,true,1
PRD01714,CAT0069,2023-02-26,true,1
PRD01715,CAT0069,2019-12-20,true,1
PRD01716,CAT0069,2024-04-03,true,1
PRD01717,CAT0069,2019-03-02,true,1
PRD01717,CAT0055,2022-11-12,false,4
PRD01718,CAT0069,2022-04-13,true,1
PRD01718,CAT0098,2023-02-03,false,5
PRD01719,CAT0069,2019-04-22,true,1
PRD01720,CAT0069,2020-03-16,true,1
PRD01721,CAT0069,2019-01-05,true,1
PRD01722,CAT0069,2023-05-31,true,1
PRD01723,CAT0069,2020-11-10,true,1
PRD01724,CAT0070,2021-03-31,true,1
PRD01724,CAT0067,2023-09-04,false,4
PRD01725,CAT0070,2024-04-06,true,1
PRD01726,CAT0070,2024-09-16,true,1
PRD01727,CAT0070,2024-12-27,true,1
PRD01728,CAT0070,2022-10-06,true,1
PRD01729,CAT0070,2020-09-06,true,1
PRD01729,CAT0033,2020-08-02,false,2
PRD01730,CAT0070,2023-04-26,true,1
PRD01731,CAT0070,2022-11-20,true,1
PRD01732,CAT0070,2024-05-13,true,1
PRD01733,CAT0070,2022-06-06,true,1
PRD01734,CAT0070,2022-05-01,true,1
PRD01735,CAT0070,2019-08-19,true,1
PRD01735,CAT0001,2022-05-13,false,4
PRD01736,CAT0070,2020-08-12,true,1
PRD01736,CAT0097,2025-03-28,false,3
PRD01737,CAT0070,2019-10-05,true,1
PRD01738,CAT0070,2019-04-23,true,1
PRD01739,CAT0070,2023-10-24,true,1
PRD01740,CAT0070,2024-04-19,true,1
PRD01741,CAT0070,2019-04-23,true,1
PRD01742,CAT0070,2020-05-10,true,1
PRD01743,CAT0070,2023-05-08,true,1
PRD01743,CAT0021,2024-11-11,false,5
PRD01744,CAT0070,2020-03-21,true,1
PRD01744,CAT0011,2022-12-22,false,5
PRD01745,CAT0070,2022-11-05,true,1
PRD01746,CAT0070,2023-06-16,true,1
PRD01747,CAT0070,2019-01-10,true,1
PRD01748,CAT0070,2020-01-29,true,1
PRD01749,CAT0070,2023-08-28,true,1
PRD01750,CAT0070,2020-02-21,true,1
PRD01751,CAT0070,2023-09-25,true,1
PRD01752,CAT0070,2020-11-01,true,1
PRD01752,CAT0040,2020-06-06,false,5
PRD01753,CAT0070,2019-09-15,true,1
PRD01754,CAT0070,2020-07-24,true,1
PRD01754,CAT0006,2024-01-28,false,2
PRD01755,CAT0070,2023-04-10,true,1
PRD01756,CAT0071,2021-12-01,true,1
PRD01757,CAT0071,2021-03-06,true,1
PRD01758,CAT0071,2024-12-09,true,1
PRD01759,CAT0071,2021-12-25,true,1
PRD01760,CAT0071,2020-08-18,true,1
PRD01761,CAT0071,2023-12-24,true,1
PRD01762,CAT0071,2024-04-02,true,1
PRD01763,CAT0071,2022-05-24,true,1
PRD01764,CAT0071,2022-06-26,true,1
PRD01765,CAT0071,2020-04-07,true,1
PRD01766,CAT0071,2024-03-28,true,1
PRD01767,CAT0071,2023-03-23,true,1
PRD01768,CAT0071,2023-04-29,true,1
PRD01768,CAT0102,2022-01-31,false,2
PRD01769,CAT0071,2021-06-30,true,1
PRD01769,CAT0061,2022-01-09,false,4
PRD01770,CAT0071,2019-02-10,true,1
PRD01770,CAT0124,2024-04-24,false,2
PRD01771,CAT0071,2019-06-13,true,1
PRD01772,CAT0071,2020-07-05,true,1
PRD01773,CAT0071,2023-05-25,true,1
PRD01774,CAT0071,2024-08-19,true,1
PRD01775,CAT0071,2024-02-26,true,1
PRD01775,CAT0122,2020-05-18,false,4
PRD01776,CAT0071,2019-11-07,true,1
PRD01777,CAT0071,2021-07-08,true,1
PRD01778,CAT0071,2021-05-26,true,1
PRD01779,CAT0071,2019-09-11,true,1
PRD01780,CAT0071,2022-01-13,true,1
PRD01781,CAT0071,2024-09-22,true,1
PRD01781,CAT0121,2022-02-03,false,2
PRD01782,CAT0071,2021-09-22,true,1
PRD01782,CAT0034,2020-05-15,false,2
PRD01783,CAT0071,2023-02-06,true,1
PRD01784,CAT0072,2022-12-03,true,1
PRD01784,CAT0059,2021-03-30,false,2
PRD01785,CAT0072,2023-12-02,true,1
PRD01786,CAT0072,2022-12-09,true,1
PRD01787,CAT0072,2024-07-05,true,1
PRD01788,CAT0072,2021-01-30,true,1
PRD01789,CAT0072,2020-10-03,true,1
PRD01790,CAT0072,2022-10-05,true,1
PRD01791,CAT0072,2021-10-14,true,1
PRD01792,CAT0072,2024-10-15,true,1
PRD01793,CAT0072,2019-08-12,true,1
PRD01793,CAT0091,2022-02-03,false,3
PRD01794,CAT0072,2021-01-12,true,1
PRD01795,CAT0072,2020-12-30,true,1
PRD01796,CAT0072,2022-01-16,true,1
PRD01797,CAT0072,2021-12-15,true,1
PRD01797,CAT0103,2024-11-04,false,2
PRD01798,CAT0072,2022-11-16,true,1
PRD01799,CAT0072,2020-12-25,true,1
PRD01800,CAT0072,2020-07-03,true,1
PRD01800,CAT0126,2024-04-25,false,4
PRD01801,CAT0072,2023-05-03,true,1
PRD01801,CAT0049,2021-11-19,false,4
PRD01802,CAT0072,2022-10-14,true,1
PRD01803,CAT0072,2020-05-01,true,1
PRD01804,CAT0072,2020-12-24,true,1
PRD01805,CAT0072,2020-04-13,true,1
PRD01806,CAT0072,2020-11-29,true,1
PRD01807,CAT0072,2023-03-27,true,1
PRD01808,CAT0072,2022-11-10,true,1
PRD01808,CAT0045,2020-08-15,false,2
PRD01809,CAT0072,2023-08-23,true,1
PRD01809,CAT0116,2025-10-03,false,2
PRD01810,CAT0072,2024-11-25,true,1
PRD01811,CAT0072,2020-03-30,true,1
PRD01811,CAT0058,2025-10-23,false,4
PRD01812,CAT0072,2023-12-17,true,1
PRD01813,CAT0072,2020-09-04,true,1
PRD01814,CAT0072,2020-09-26,true,1
PRD01815,CAT0072,2023-01-06,true,1
PRD01816,CAT0073,2021-07-03,true,1
PRD01817,CAT0073,2023-03-13,true,1
PRD01818,CAT0073,2022-07-18,true,1
PRD01819,CAT0073,2024-07-10,true,1
PRD01820,CAT0073,2024-05-17,true,1
PRD01821,CAT0073,2020-10-05,true,1
PRD01822,CAT0073,2021-12-08,true,1
PRD01823,CAT0073,2019-10-22,true,1
PRD01824,CAT0073,2019-10-12,true,1
PRD01825,CAT0073,2020-08-10,true,1
PRD01826,CAT0073,2021-07-22,true,1
PRD01827,CAT0073,2021-01-11,true,1
PRD01828,CAT0073,2019-10-20,true,1
PRD01829,CAT0073,2020-01-14,true,1
PRD01830,CAT0073,2024-04-29,true,1
PRD01830,CAT0128,2020-08-07,false,3
PRD01831,CAT0073,2020-08-16,true,1
PRD01832,CAT0073,2019-11-21,true,1
PRD01832,CAT0043,2024-09-07,false,3
PRD01833,CAT0073,2020-02-04,true,1
PRD01833,CAT0053,2020-02-24,false,3
PRD01834,CAT0073,2021-02-03,true,1
PRD01834,CAT0023,2023-05-29,false,3
PRD01835,CAT0073,2020-05-15,true,1
PRD01836,CAT0073,2021-08-31,true,1
PRD01837,CAT0073,2021-11-11,true,1
PRD01838,CAT0073,2022-09-11,true,1
PRD01839,CAT0073,2021-10-12,true,1
PRD01840,CAT0073,2019-10-08,true,1
PRD01841,CAT0073,2024-10-15,true,1
PRD01842,CAT0073,2021-07-30,true,1
PRD01842,CAT0060,2020-11-22,false,3
PRD01843,CAT0073,2024-03-10,true,1
PRD01843,CAT0121,2022-01-05,false,5
PRD01844,CAT0073,2024-03-04,true,1
PRD01844,CAT0011,2023-05-24,false,3
PRD01845,CAT0074,2021-08-09,true,1
PRD01846,CAT0074,2023-06-23,true,1
PRD01847,CAT0074,2019-04-03,true,1
PRD01848,CAT0074,2019-01-29,true,1
PRD01848,CAT0124,2025-02-22,false,5
PRD01849,CAT0074,2022-02-27,true,1
PRD01849,CAT0118,2025-02-13,false,2
PRD01850,CAT0074,2024-03-09,true,1
PRD01851,CAT0074,2023-02-17,true,1
PRD01851,CAT0063,2020-09-25,false,3
PRD01852,CAT0074,2024-11-14,true,1
PRD01853,CAT0074,2022-06-17,true,1
PRD01854,CAT0074,2021-07-13,true,1
PRD01854,CAT0118,2022-12-05,false,4
PRD01855,CAT0074,2022-10-04,true,1
PRD01856,CAT0074,2020-05-12,true,1
PRD01857,CAT0074,2023-01-08,true,1
PRD01858,CAT0074,2020-11-29,true,1
PRD01859,CAT0074,2021-04-20,true,1
PRD01860,CAT0074,2019-06-19,true,1
PRD01860,CAT0130,2024-01-25,false,4
PRD01861,CAT0074,2019-09-18,true,1
PRD01861,CAT0039,2021-02-27,false,5
PRD01862,CAT0074,2020-01-29,true,1
PRD01863,CAT0074,2024-11-13,true,1
PRD01864,CAT0074,2022-01-25,true,1
PRD01865,CAT0074,2021-09-23,true,1
PRD01865,CAT0111,2023-03-23,false,5
PRD01866,CAT0074,2019-02-15,true,1
PRD01867,CAT0074,2024-01-12,true,1
PRD01868,CAT0074,2022-10-19,true,1
PRD01869,CAT0074,2024-07-24,true,1
PRD01870,CAT0074,2022-09-16,true,1
PRD01870,CAT0031,2025-01-16,false,5
PRD01871,CAT0074,2021-07-09,true,1
PRD01872,CAT0074,2020-06-13,true,1
PRD01873,CAT0074,2024-11-16,true,1
PRD01873,CAT0029,2020-02-17,false,2
PRD01874,CAT0074,2023-10-16,true,1
PRD01874,CAT0123,2022-11-12,false,4
PRD01875,CAT0074,2023-09-23,true,1
PRD01876,CAT0075,2021-04-05,true,1
PRD01876,CAT0023,2023-11-13,false,2
PRD01877,CAT0075,2023-05-10,true,1
PRD01878,CAT0075,2020-04-15,true,1
PRD01879,CAT0075,2019-03-19,true,1
PRD01880,CAT0075,2022-01-14,true,1
PRD01881,CAT0075,2022-10-29,true,1
PRD01881,CAT0097,2023-03-28,false,3
PRD01882,CAT0075,2021-09-04,true,1
PRD01883,CAT0075,2023-04-08,true,1
PRD01884,CAT0075,2023-10-10,true,1
PRD01884,CAT0004,2021-04-14,false,5
PRD01885,CAT0075,2022-01-17,true,1
PRD01886,CAT0075,2022-04-16,true,1
PRD01886,CAT0082,2021-10-23,false,4
PRD01887,CAT0075,2023-08-03,true,1
PRD01888,CAT0075,2024-03-15,true,1
PRD01888,CAT0056,2020-09-12,false,5
PRD01889,CAT0075,2022-04-29,true,1
PRD01890,CAT0075,2024-06-20,true,1
PRD01891,CAT0075,2019-04-11,true,1
PRD01892,CAT0075,2024-05-17,true,1
PRD01893,CAT0075,2022-10-25,true,1
PRD01894,CAT0075,2021-04-14,true,1
PRD01894,CAT0070,2022-05-03,false,4
PRD01895,CAT0075,2023-01-19,true,1
PRD01896,CAT0075,2020-04-09,true,1
PRD01896,CAT0058,2020-10-10,false,5
PRD01897,CAT0075,2023-03-07,true,1
PRD01898,CAT0075,2021-03-15,true,1
PRD01898,CAT0047,2023-02-03,false,5
PRD01899,CAT0075,2021-06-17,true,1
PRD01900,CAT0075,2020-05-20,true,1
PRD01901,CAT0075,2024-07-25,true,1
PRD01902,CAT0075,2021-03-10,true,1
PRD01903,CAT0075,2024-07-27,true,1
PRD01904,CAT0076,2024-04-23,true,1
PRD01905,CAT0076,2020-10-08,true,1
PRD01906,CAT0076,2022-06-15,true,1
PRD01906,CAT0128,2021-05-09,false,4
PRD01907,CAT0076,2020-08-03,true,1
PRD01908,CAT0076,2020-03-31,true,1
PRD01909,CAT0076,2023-10-09,true,1
PRD01910,CAT0076,2022-02-28,true,1
PRD01911,CAT0076,2023-01-12,true,1
PRD01912,CAT0076,2020-10-26,true,1
PRD01913,CAT0076,2019-03-17,true,1
PRD01914,CAT0076,2021-12-26,true,1
PRD01915,CAT0076,2023-07-03,true,1
PRD01916,CAT0076,2023-02-28,true,1
PRD01917,CAT0076,2022-06-08,true,1
PRD01917,CAT0101,2025-10-21,false,4
PRD01918,CAT0076,2020-09-04,true,1
PRD01919,CAT0076,2020-10-23,true,1
PRD01920,CAT0076,2023-06-14,true,1
PRD01921,CAT0076,2019-01-23,true,1
PRD01922,CAT0076,2019-05-04,true,1
PRD01922,CAT0126,2021-12-17,false,2
PRD01923,CAT0076,2021-02-16,true,1
PRD01924,CAT0076,2021-02-13,true,1
PRD01925,CAT0076,2020-11-04,true,1
PRD01925,CAT0008,2023-12-20,false,5
PRD01926,CAT0076,2022-10-30,true,1
PRD01927,CAT0076,2020-11-04,true,1
