userId,productId,addedAt,quantity,savedForLater
USR00254,PRD00614,2024-07-31,1,false
USR00254,PRD02455,2022-12-26,2,false
USR00254,PRD02523,2024-12-05,2,false
USR00254,PRD00028,2025-08-11,3,false
USR01316,PRD01540,2024-06-23,1,true
USR00735,PRD00292,2022-06-19,3,true
USR00772,PRD02909,2023-02-08,2,false
USR00772,PRD00782,2025-04-07,3,false
USR00052,PRD02099,2023-03-25,1,false
USR00052,PRD02993,2025-08-26,1,true
USR00052,PRD02157,2024-07-09,3,false
USR00447,PRD01164,2023-06-21,3,false
USR00246,PRD02532,2025-12-11,2,false
USR00246,PRD00783,2023-05-22,3,false
USR00246,PRD02182,2024-10-04,2,false
USR01072,PRD02663,2025-03-26,1,true
USR00284,PRD00377,2024-01-26,3,false
USR00284,PRD00541,2023-11-28,2,true
USR00250,PRD00609,2025-05-08,1,false
USR00250,PRD00460,2022-05-29,2,false
USR00250,PRD01141,2024-08-27,1,true
USR01177,PRD02419,2024-12-14,1,false
USR01177,PRD00766,2024-12-10,2,false
USR01177,PRD01836,2024-12-05,3,false
USR01475,PRD00102,2025-05-18,2,false
USR00859,PRD02436,2024-08-27,1,false
USR00859,PRD00046,2025-12-29,2,false
USR00599,PRD01907,2025-11-21,3,true
USR00599,PRD00709,2024-05-09,2,false
USR00599,PRD02481,2025-05-10,3,false
USR00599,PRD02775,2022-11-18,3,false
USR00044,PRD01768,2025-09-06,3,true
USR01014,PRD01844,2024-03-04,3,false
USR01014,PRD01392,2025-10-08,3,false
USR01014,PRD02068,2024-03-25,2,false
USR01014,PRD02496,2025-05-24,3,true
USR00712,PRD01352,2025-12-07,3,false
USR01435,PRD02466,2022-10-21,2,false
USR01435,PRD02463,2025-11-21,1,false
USR01435,PRD02414,2023-09-02,1,true
USR01435,PRD02420,2022-03-12,3,false
USR00785,PRD02013,2024-07-13,2,false
USR00785,PRD01817,2025-03-29,3,false
USR00785,PRD02732,2025-03-05,3,false
USR00785,PRD02082,2023-04-05,1,true
USR00120,PRD00909,2024-01-06,1,false
USR00120,PRD02346,2025-07-28,2,true
USR01492,PRD02328,2022-06-16,3,false
USR00988,PRD02744,2023-03-17,1,false
USR00988,PRD00829,2025-12-01,3,false
USR00988,PRD00031,2025-08-23,3,false
USR00088,PRD01714,2023-07-11,3,true
USR00088,PRD00761,2024-10-14,2,true
USR00088,PRD02841,2023-10-15,3,false
USR00088,PRD02890,2023-12-16,3,false
USR00162,PRD02322,2024-11-16,2,false
USR01439,PRD00762,2024-10-06,3,true
